                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 1.1939,                0.73089,                  1.092,                  0.869,                0.89006,                0.94412,                0.64147,                 1.1618,                0.62442,                 1.1284,              0.0013466,              0.0013466,              0.0013466
                     35,                 1.2092,                0.72129,                 1.1006,                0.89163,                0.90356,                0.95178,                 0.6396,                 1.1592,                 0.6239,                 1.1168,              0.0013268,              0.0013268,              0.0013268
                     36,                 1.1767,                0.70627,                 1.0881,                 0.8926,                0.90356,                0.95412,                0.63792,                 1.1695,                 0.6289,                 1.1139,               0.001307,               0.001307,               0.001307
                     37,                 1.1866,                 0.7108,                 1.0906,                0.90122,                0.88679,                0.93863,                0.64137,                 1.1536,                0.60755,                 1.1067,              0.0012872,              0.0012872,              0.0012872
                     38,                 1.1734,                0.70892,                  1.084,                0.90233,                 0.9103,                0.94686,                0.66001,                 1.1396,                0.59656,                 1.1241,              0.0012674,              0.0012674,              0.0012674
                     39,                 1.1804,                0.69798,                  1.082,                0.90929,                0.89937,                0.95007,                0.65818,                 1.1272,                0.58564,                 1.0955,              0.0012476,              0.0012476,              0.0012476
                     40,                 1.1731,                0.69306,                 1.0809,                0.91091,                0.87888,                0.95415,                0.65727,                 1.1529,                0.58501,                 1.1086,              0.0012278,              0.0012278,              0.0012278
                     41,                 1.1576,                0.67778,                 1.0718,                 0.9115,                0.88525,                0.95196,                0.65671,                 1.1277,                0.58439,                  1.087,               0.001208,               0.001208,               0.001208
                     42,                 1.1562,                0.68669,                 1.0724,                0.90452,                0.89372,                0.95433,                0.66364,                 1.1127,                0.59164,                 1.0891,              0.0011882,              0.0011882,              0.0011882
                     43,                 1.1492,                0.66458,                 1.0698,                0.90771,                 0.9072,                0.95048,                0.65651,                 1.1197,                0.58855,                 1.0923,              0.0011684,              0.0011684,              0.0011684
                     44,                 1.1302,                0.65098,                 1.0575,                0.88978,                0.89697,                0.94436,                0.64701,                 1.1474,                0.61224,                 1.1058,              0.0011486,              0.0011486,              0.0011486
                     45,                 1.1386,                0.65675,                 1.0673,                0.92148,                0.91029,                0.95332,                0.66706,                  1.101,                0.58988,                 1.0843,              0.0011288,              0.0011288,              0.0011288
                     46,                 1.1266,                0.64681,                 1.0591,                0.91289,                0.88889,                0.95736,                0.67423,                 1.1031,                0.57459,                 1.0818,               0.001109,               0.001109,               0.001109
                     47,                  1.119,                0.64768,                 1.0535,                0.90286,                0.89627,                0.95042,                0.67057,                 1.0961,                0.57695,                 1.0745,              0.0010892,              0.0010892,              0.0010892
                     48,                 1.1194,                0.64108,                  1.053,                0.90612,                0.92034,                0.95591,                0.67149,                 1.0904,                0.56942,                 1.0817,              0.0010694,              0.0010694,              0.0010694
                     49,                  1.106,                  0.632,                 1.0445,                0.93059,                0.89944,                0.95913,                0.67853,                  1.083,                0.55065,                 1.0701,              0.0010496,              0.0010496,              0.0010496
                     50,                 1.1055,                0.62938,                 1.0508,                0.87978,                0.89727,                0.93773,                0.65132,                 1.1005,                0.61667,                 1.0959,              0.0010298,              0.0010298,              0.0010298
                     51,                 1.1059,                0.63389,                 1.0441,                0.91085,                0.90356,                0.95744,                0.67296,                 1.0985,                0.57106,                 1.0919,                0.00101,                0.00101,                0.00101
                     52,                 1.1209,                0.64468,                 1.0545,                0.91033,                0.89394,                0.95181,                0.66389,                 1.0839,                0.57173,                 1.0726,              0.0009902,              0.0009902,              0.0009902
                     53,                  1.095,                0.62412,                 1.0421,                0.92109,                0.92034,                0.95809,                0.67392,                 1.0962,                0.56071,                 1.0846,              0.0009704,              0.0009704,              0.0009704
                     54,                 1.0888,                0.61382,                 1.0381,                0.94477,                0.89648,                0.96713,                0.68788,                 1.0811,                0.53633,                 1.0726,              0.0009506,              0.0009506,              0.0009506
                     55,                 1.0811,                0.60676,                  1.041,                0.90464,                0.93469,                0.96545,                0.68896,                 1.0725,                 0.5442,                 1.0752,              0.0009308,              0.0009308,              0.0009308
                     56,                 1.0803,                0.61518,                 1.0319,                 0.9028,                0.92662,                0.96059,                0.68192,                 1.0535,                0.54543,                 1.0651,               0.000911,               0.000911,               0.000911
                     57,                 1.0768,                0.60593,                 1.0317,                0.93087,                0.90339,                0.96315,                  0.693,                  1.041,                0.52633,                 1.0518,              0.0008912,              0.0008912,              0.0008912
                     58,                 1.0715,                0.59289,                 1.0355,                 0.9308,                0.93053,                0.96686,                0.69081,                 1.0752,                 0.5244,                 1.0745,              0.0008714,              0.0008714,              0.0008714
                     59,                 1.0664,                0.60026,                 1.0263,                0.92371,                0.91379,                0.96591,                0.69141,                  1.054,                0.52641,                 1.0592,              0.0008516,              0.0008516,              0.0008516
                     60,                 1.0586,                0.59228,                 1.0252,                0.90149,                 0.9401,                0.96943,                0.69359,                 1.0543,                0.54202,                 1.0607,              0.0008318,              0.0008318,              0.0008318
                     61,                 1.0544,                0.58922,                 1.0257,                0.93798,                0.91405,                0.96286,                0.69016,                 1.0623,                0.52468,                 1.0828,               0.000812,               0.000812,               0.000812
                     62,                 1.0448,                0.57915,                 1.0217,                0.91784,                0.93677,                 0.9671,                 0.7047,                 1.0415,                0.50574,                 1.0609,              0.0007922,              0.0007922,              0.0007922
                     63,                 1.0534,                0.57842,                 1.0197,                0.92772,                0.91489,                0.96789,                0.69158,                 1.0623,                0.52438,                 1.0776,              0.0007724,              0.0007724,              0.0007724
                     64,                 1.0528,                0.57935,                 1.0234,                0.92836,                0.90147,                0.96877,                0.70169,                 1.0238,                0.50191,                 1.0599,              0.0007526,              0.0007526,              0.0007526
                     65,                 1.0333,                0.57288,                 1.0138,                0.92563,                0.92453,                0.97216,                0.70409,                  1.024,                0.50823,                 1.0436,              0.0007328,              0.0007328,              0.0007328
                     66,                 1.0179,                0.56114,                 1.0051,                0.92791,                0.91742,                0.96876,                0.69817,                  1.025,                0.52248,                 1.0538,               0.000713,               0.000713,               0.000713
                     67,                 1.0358,                0.57192,                 1.0198,                0.93253,                0.92726,                0.97313,                0.70439,                 1.0312,                0.51091,                 1.0541,              0.0006932,              0.0006932,              0.0006932
                     68,                 1.0178,                0.55817,                 1.0111,                 0.9417,                0.91428,                0.96944,                0.71141,                 1.0273,                0.49857,                 1.0567,              0.0006734,              0.0006734,              0.0006734
                     69,                 1.0193,                0.55361,                 1.0047,                0.93325,                  0.938,                0.97107,                0.72131,                 1.0099,                0.47558,                 1.0387,              0.0006536,              0.0006536,              0.0006536
