                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.1918,                0.73609,                 1.1085,                0.82418,                0.87042,                0.90776,                0.59568,                 1.2242,                0.74602,                 1.1344,              0.0017822,              0.0017822,              0.0017822
                     36,                 1.1977,                0.72552,                 1.1048,                 0.8651,                0.81779,                0.91219,                0.57948,                 1.2435,                0.71951,                 1.1683,              0.0017756,              0.0017756,              0.0017756
                     37,                 1.1921,                0.72535,                 1.1023,                0.86292,                0.85908,                0.92205,                0.60615,                 1.1981,                0.68525,                 1.1195,               0.001769,               0.001769,               0.001769
                     38,                 1.1934,                0.72986,                 1.1026,                0.84985,                0.87025,                0.91245,                0.61256,                 1.1889,                0.66869,                 1.1148,              0.0017624,              0.0017624,              0.0017624
                     39,                 1.1944,                0.72378,                 1.1051,                  0.859,                0.87229,                0.91801,                0.61328,                 1.1761,                0.69943,                 1.1283,              0.0017558,              0.0017558,              0.0017558
                     40,                 1.1855,                0.72837,                 1.0914,                0.85164,                0.86801,                0.92768,                0.59715,                 1.2753,                0.68516,                 1.1697,              0.0017492,              0.0017492,              0.0017492
                     41,                 1.1797,                0.71022,                 1.0938,                0.89708,                0.83221,                0.91712,                0.63077,                  1.155,                0.65022,                 1.1078,              0.0017426,              0.0017426,              0.0017426
                     42,                  1.167,                0.69477,                 1.0848,                0.84728,                0.81914,                0.89363,                0.54985,                 1.2887,                0.76006,                 1.1922,               0.001736,               0.001736,               0.001736
                     43,                 1.1578,                0.69936,                 1.0832,                0.85071,                0.82774,                0.89611,                0.58087,                 1.1976,                0.73052,                  1.124,              0.0017294,              0.0017294,              0.0017294
                     44,                 1.1697,                0.70489,                 1.0899,                 0.8823,                0.89933,                0.92793,                0.64025,                 1.1451,                0.63456,                 1.1051,              0.0017228,              0.0017228,              0.0017228
                     45,                  1.164,                0.69645,                 1.0835,                 0.8684,                0.87095,                0.92579,                0.59769,                 1.2132,                0.64978,                 1.1499,              0.0017162,              0.0017162,              0.0017162
                     46,                 1.1706,                 0.7009,                 1.0942,                0.89277,                0.87919,                0.91599,                0.61657,                 1.1932,                0.64644,                 1.1316,              0.0017096,              0.0017096,              0.0017096
                     47,                 1.1543,                0.68689,                 1.0781,                0.89459,                0.87696,                0.93944,                0.64447,                 1.1259,                0.59617,                 1.0906,               0.001703,               0.001703,               0.001703
                     48,                 1.1525,                0.67085,                 1.0748,                0.87535,                0.84838,                0.91137,                0.61027,                 1.2066,                  0.666,                 1.1354,              0.0016964,              0.0016964,              0.0016964
                     49,                 1.1514,                0.68306,                 1.0727,                0.85881,                0.85235,                0.89842,                0.57532,                 1.2634,                0.69477,                 1.1694,              0.0016898,              0.0016898,              0.0016898
                     50,                 1.1412,                0.67791,                 1.0736,                0.89005,                 0.9055,                0.94107,                0.63814,                 1.1441,                0.60671,                 1.0905,              0.0016832,              0.0016832,              0.0016832
                     51,                  1.135,                0.66715,                 1.0725,                0.90104,                0.88814,                0.94415,                0.63774,                 1.1083,                0.60242,                 1.0796,              0.0016766,              0.0016766,              0.0016766
                     52,                  1.132,                0.66081,                 1.0711,                0.91643,                0.90774,                0.94738,                0.64602,                 1.1391,                 0.5884,                 1.0799,                0.00167,                0.00167,                0.00167
                     53,                 1.1295,                0.66097,                 1.0671,                0.90488,                0.89388,                0.94324,                0.65997,                 1.0805,                0.57758,                 1.0586,              0.0016634,              0.0016634,              0.0016634
                     54,                 1.1327,                0.66356,                 1.0675,                0.88411,                0.88748,                0.93628,                0.62653,                  1.149,                0.64706,                 1.1035,              0.0016568,              0.0016568,              0.0016568
                     55,                 1.1331,                0.66342,                 1.0666,                0.87181,                0.85201,                 0.9127,                 0.6138,                 1.1318,                0.66332,                 1.1118,              0.0016502,              0.0016502,              0.0016502
                     56,                 1.1303,                0.65189,                 1.0715,                0.90757,                0.83474,                 0.9264,                0.62574,                 1.1541,                0.68895,                 1.0946,              0.0016436,              0.0016436,              0.0016436
                     57,                 1.1222,                0.64478,                 1.0603,                0.89564,                0.90604,                0.94481,                0.65531,                 1.1185,                0.57016,                 1.0793,               0.001637,               0.001637,               0.001637
                     58,                 1.1137,                0.63727,                 1.0601,                0.85966,                0.87706,                0.92265,                0.63555,                 1.1494,                0.63252,                 1.0977,              0.0016304,              0.0016304,              0.0016304
                     59,                 1.0804,                0.63053,                 1.0462,                0.89834,                 0.8501,                0.92772,                0.63652,                 1.1043,                0.62759,                 1.0816,              0.0016238,              0.0016238,              0.0016238
                     60,                 1.0877,                0.63551,                 1.0502,                0.92206,                0.88591,                0.95004,                0.66756,                 1.0943,                0.57451,                 1.0762,              0.0016172,              0.0016172,              0.0016172
                     61,                 1.1001,                0.63004,                 1.0517,                0.89464,                0.83581,                0.92208,                0.61762,                 1.1808,                0.62898,                 1.1145,              0.0016106,              0.0016106,              0.0016106
                     62,                 1.1003,                0.63234,                 1.0506,                0.87301,                0.91499,                0.94073,                0.65222,                 1.0956,                0.58748,                  1.065,               0.001604,               0.001604,               0.001604
                     63,                 1.0969,                 0.6228,                 1.0536,                0.89886,                0.89464,                 0.9489,                0.66522,                 1.0849,                 0.5584,                 1.0741,              0.0015974,              0.0015974,              0.0015974
                     64,                 1.0929,                0.62871,                 1.0473,                0.91172,                0.89038,                0.94332,                0.67101,                 1.0936,                0.55952,                 1.0682,              0.0015908,              0.0015908,              0.0015908
                     65,                 1.0865,                0.61459,                 1.0402,                0.89331,                0.89038,                 0.9454,                0.66891,                 1.0731,                0.56934,                  1.057,              0.0015842,              0.0015842,              0.0015842
                     66,                 1.0888,                0.62616,                 1.0476,                0.88626,                0.82774,                0.90043,                0.58571,                 1.2489,                0.64814,                 1.1767,              0.0015776,              0.0015776,              0.0015776
                     67,                 1.0792,                0.62055,                 1.0418,                 0.8958,                0.92314,                0.94275,                0.65944,                 1.0849,                0.55586,                 1.0599,               0.001571,               0.001571,               0.001571
                     68,                 1.0807,                0.60939,                  1.041,                0.90051,                0.87025,                0.94405,                0.66289,                 1.0911,                0.59752,                  1.064,              0.0015644,              0.0015644,              0.0015644
                     69,                 1.0666,                0.60346,                 1.0335,                0.90602,                0.87248,                0.93379,                0.64559,                 1.1102,                 0.5801,                 1.0732,              0.0015578,              0.0015578,              0.0015578
                     70,                 1.0717,                 0.6021,                 1.0346,                0.88655,                0.90906,                0.93801,                0.66936,                   1.06,                0.55855,                 1.0538,              0.0015512,              0.0015512,              0.0015512
                     71,                 1.0635,                0.60327,                 1.0362,                0.88627,                0.85423,                0.91693,                0.62919,                 1.1445,                0.60288,                 1.1142,              0.0015446,              0.0015446,              0.0015446
                     72,                 1.0536,                0.60675,                 1.0312,                0.91883,                0.85906,                0.93786,                0.65925,                 1.0689,                0.58297,                 1.0715,               0.001538,               0.001538,               0.001538
                     73,                 1.0643,                0.60518,                 1.0364,                 0.8958,                0.92312,                0.94664,                0.66055,                 1.0649,                0.55572,                 1.0593,              0.0015314,              0.0015314,              0.0015314
                     74,                 1.0514,                0.59867,                 1.0294,                0.92725,                0.88392,                0.94884,                0.66847,                 1.0675,                0.54827,                 1.0532,              0.0015248,              0.0015248,              0.0015248
                     75,                 1.0601,                0.59587,                 1.0292,                0.89575,                0.91499,                 0.9494,                 0.6702,                 1.0684,                0.54534,                 1.0504,              0.0015182,              0.0015182,              0.0015182
                     76,                 1.0548,                0.60177,                 1.0288,                0.89587,                0.93065,                0.95732,                0.67664,                 1.0628,                0.54199,                 1.0431,              0.0015116,              0.0015116,              0.0015116
                     77,                 1.0602,                0.60278,                  1.033,                0.91774,                0.89709,                0.95406,                 0.6716,                 1.0556,                0.52452,                 1.0344,               0.001505,               0.001505,               0.001505
                     78,                 1.0366,                0.58803,                 1.0166,                0.90493,                0.92617,                0.95095,                0.67586,                 1.0576,                0.52156,                 1.0452,              0.0014984,              0.0014984,              0.0014984
                     79,                 1.0522,                0.59491,                 1.0311,                0.91328,                0.91886,                0.94694,                0.68141,                 1.0322,                0.53021,                 1.0399,              0.0014918,              0.0014918,              0.0014918
                     80,                 1.0412,                0.58322,                 1.0262,                0.90932,                0.90157,                0.95215,                0.67933,                 1.0455,                0.53003,                 1.0389,              0.0014852,              0.0014852,              0.0014852
                     81,                 1.0595,                0.59526,                 1.0279,                0.89548,                0.91275,                0.94809,                0.67937,                 1.0661,                0.54868,                 1.0575,              0.0014786,              0.0014786,              0.0014786
                     82,                 1.0322,                 0.5793,                 1.0191,                0.91916,                0.89485,                0.94785,                0.66499,                 1.0865,                0.53862,                 1.0569,               0.001472,               0.001472,               0.001472
                     83,                 1.0267,                0.57218,                 1.0203,                0.88709,                0.91394,                0.95319,                0.67559,                 1.0612,                0.54216,                 1.0408,              0.0014654,              0.0014654,              0.0014654
                     84,                  1.034,                0.57961,                 1.0164,                0.91875,                0.91275,                0.95294,                0.68975,                 1.0392,                0.51003,                  1.034,              0.0014588,              0.0014588,              0.0014588
                     85,                 1.0194,                0.56459,                 1.0183,                0.91493,                0.91499,                0.94363,                0.68068,                 1.0385,                0.50694,                 1.0334,              0.0014522,              0.0014522,              0.0014522
                     86,                 1.0339,                0.57882,                 1.0219,                0.89226,                 0.9449,                0.95601,                 0.6693,                 1.0627,                 0.5322,                 1.0426,              0.0014456,              0.0014456,              0.0014456
                     87,                 1.0292,                0.57895,                 1.0147,                0.92766,                0.91946,                 0.9614,                0.69469,                   1.01,                0.51063,                 1.0204,               0.001439,               0.001439,               0.001439
                     88,                 1.0306,                0.56987,                 1.0171,                0.88865,                0.91052,                0.94105,                0.66432,                 1.0828,                0.54411,                 1.0654,              0.0014324,              0.0014324,              0.0014324
                     89,                 1.0171,                0.56342,                 1.0085,                0.88443,                0.90735,                0.94785,                0.66725,                 1.0546,                0.54789,                 1.0375,              0.0014258,              0.0014258,              0.0014258
                     90,                 1.0267,                0.56455,                  1.013,                0.92852,                0.92841,                0.96534,                0.69726,                0.99948,                0.49388,                 1.0034,              0.0014192,              0.0014192,              0.0014192
                     91,                 1.0112,                0.55737,                 1.0111,                0.93013,                0.92319,                0.96403,                0.69936,                 1.0391,                 0.4962,                 1.0264,              0.0014126,              0.0014126,              0.0014126
                     92,                 1.0109,                0.57057,                 1.0098,                0.91314,                0.91051,                0.94804,                0.67189,                 1.0512,                0.52555,                 1.0415,               0.001406,               0.001406,               0.001406
                     93,                 1.0016,                0.55015,                 1.0087,                0.92949,                0.90157,                0.96184,                0.69072,                 1.0237,                0.50938,                 1.0185,              0.0013994,              0.0013994,              0.0013994
                     94,                 1.0022,                 0.5536,                 1.0056,                0.89893,                0.91532,                0.95574,                0.68615,                 1.0325,                0.52461,                 1.0374,              0.0013928,              0.0013928,              0.0013928
                     95,                0.99727,                0.56169,                 1.0054,                0.92694,                0.90824,                0.95624,                0.67974,                 1.0692,                0.53127,                 1.0475,              0.0013862,              0.0013862,              0.0013862
                     96,                 1.0077,                0.55488,                  1.008,                 0.9447,                0.91946,                  0.961,                0.68601,                 1.0284,                0.50138,                 1.0227,              0.0013796,              0.0013796,              0.0013796
                     97,                 1.0003,                0.55675,                 1.0008,                0.92381,                0.93065,                0.95782,                0.69496,                 1.0078,                0.51012,                 1.0131,               0.001373,               0.001373,               0.001373
                     98,                0.98881,                0.55102,                0.99922,                0.93345,                0.87854,                0.95768,                0.69006,                 1.0465,                  0.531,                  1.037,              0.0013664,              0.0013664,              0.0013664
                     99,                0.99154,                 0.5471,                0.99916,                0.91763,                0.89485,                  0.949,                0.69927,                 1.0114,                0.51039,                 1.0154,              0.0013598,              0.0013598,              0.0013598
                    100,                0.97983,                0.53976,                0.99685,                0.93676,                0.90604,                0.95587,                  0.687,                 1.0212,                0.50617,                 1.0209,              0.0013532,              0.0013532,              0.0013532
                    101,                0.97081,                0.53595,                0.99128,                 0.9109,                0.91484,                0.95022,                  0.691,                 1.0214,                 0.5015,                 1.0235,              0.0013466,              0.0013466,              0.0013466
                    102,                0.98718,                0.54408,                 1.0009,                0.91797,                0.91499,                0.95263,                0.69533,                 1.0294,                0.49607,                 1.0171,                0.00134,                0.00134,                0.00134
