                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  1.538,                  1.724,                 1.2446,                 0.6957,                0.64133,                0.68834,                 0.3578,                 1.5456,                 1.5967,                 1.3081,             0.00066374,             0.00066374,             0.00066374
                      2,                  1.601,                 1.3938,                 1.3074,                0.74348,                0.70664,                0.76993,                0.42773,                 1.4658,                 1.2302,                 1.2712,              0.0013172,              0.0013172,              0.0013172
                      3,                 1.6156,                  1.319,                 1.3209,                 0.7003,                0.73448,                0.71819,                0.41096,                 1.3974,                 1.2084,                 1.2405,              0.0019575,              0.0019575,              0.0019575
                      4,                  1.611,                 1.2976,                 1.3331,                 0.7098,                0.72805,                 0.7579,                0.42631,                 1.4841,                 1.1397,                 1.3022,              0.0019406,              0.0019406,              0.0019406
                      5,                  1.584,                 1.2268,                 1.3115,                0.73691,                0.75375,                0.79796,                0.47421,                   1.38,                 1.1124,                 1.2167,              0.0019406,              0.0019406,              0.0019406
                      6,                 1.5521,                 1.2117,                 1.2973,                0.82122,                0.78373,                 0.8507,                0.49944,                 1.3875,                0.97984,                 1.2554,              0.0019208,              0.0019208,              0.0019208
                      7,                 1.5232,                 1.1808,                 1.2853,                 0.8094,                0.79015,                0.84745,                0.53461,                 1.2765,                 1.0505,                 1.1863,               0.001901,               0.001901,               0.001901
                      8,                 1.5032,                 1.1339,                 1.2733,                 0.7427,                0.80728,                0.79352,                0.45281,                 1.3686,                 1.0646,                 1.2305,              0.0018812,              0.0018812,              0.0018812
                      9,                 1.4885,                 1.1051,                 1.2622,                0.79575,                0.76753,                0.84048,                0.51724,                 1.2838,                0.97186,                 1.1992,              0.0018614,              0.0018614,              0.0018614
                     10,                 1.4895,                 1.0858,                 1.2681,                 0.8589,                0.83425,                0.88248,                0.54954,                 1.3186,                0.88697,                 1.2171,              0.0018416,              0.0018416,              0.0018416
                     11,                 1.4559,                  1.071,                 1.2493,                0.84703,                0.86559,                0.90202,                 0.5562,                 1.3173,                0.87995,                  1.199,              0.0018218,              0.0018218,              0.0018218
                     12,                 1.4354,                 1.0478,                 1.2445,                0.86796,                0.79015,                0.89571,                0.56666,                 1.2525,                0.86428,                  1.193,               0.001802,               0.001802,               0.001802
                     13,                 1.4122,                  1.008,                 1.2324,                0.83647,                0.85225,                0.90208,                0.56987,                 1.2919,                0.82205,                 1.1959,              0.0017822,              0.0017822,              0.0017822
                     14,                 1.4151,                 1.0116,                 1.2286,                0.88515,                0.85867,                0.90177,                0.55022,                 1.2965,                0.80509,                 1.2013,              0.0017624,              0.0017624,              0.0017624
                     15,                 1.4258,                 1.0119,                 1.2275,                 0.7983,                0.77123,                 0.8411,                0.48313,                 1.3623,                0.96235,                 1.2281,              0.0017426,              0.0017426,              0.0017426
                     16,                 1.4024,                0.98814,                 1.2075,                0.83308,                0.82227,                0.87704,                 0.5396,                 1.3099,                 0.8563,                 1.2085,              0.0017228,              0.0017228,              0.0017228
                     17,                  1.404,                0.96136,                 1.2096,                0.87777,                0.86296,                0.92083,                0.60221,                 1.1973,                0.78356,                 1.1412,               0.001703,               0.001703,               0.001703
                     18,                 1.3915,                 0.9479,                 1.2032,                0.86039,                0.83726,                0.90444,                0.55089,                 1.3246,                0.79262,                 1.2058,              0.0016832,              0.0016832,              0.0016832
                     19,                 1.3697,                 0.9467,                 1.1951,                0.88896,                0.86724,                0.93542,                 0.6129,                 1.1973,                0.74669,                 1.1291,              0.0016634,              0.0016634,              0.0016634
                     20,                 1.3523,                0.92087,                 1.1892,                0.83642,                0.84305,                 0.9011,                0.58061,                 1.2118,                0.80414,                 1.1361,              0.0016436,              0.0016436,              0.0016436
                     21,                 1.3699,                0.95087,                 1.2026,                0.86536,                0.88081,                0.93236,                 0.5871,                  1.268,                0.74801,                 1.1847,              0.0016238,              0.0016238,              0.0016238
                     22,                  1.353,                0.90682,                 1.1959,                0.86841,                0.82013,                0.90589,                0.57691,                 1.2383,                0.79781,                 1.1497,               0.001604,               0.001604,               0.001604
                     23,                 1.3385,                0.90113,                   1.18,                0.87701,                0.88563,                0.93002,                  0.603,                 1.2019,                0.73176,                 1.1375,              0.0015842,              0.0015842,              0.0015842
                     24,                 1.3409,                 0.8908,                 1.1832,                0.89726,                0.87366,                0.93576,                0.62047,                 1.1601,                0.71224,                 1.1202,              0.0015644,              0.0015644,              0.0015644
                     25,                   1.33,                 0.8941,                  1.179,                0.90213,                0.86938,                0.93932,                0.61678,                 1.1592,                 0.7187,                 1.1189,              0.0015446,              0.0015446,              0.0015446
                     26,                 1.3317,                0.88965,                  1.187,                0.89975,                0.86485,                 0.9476,                0.62367,                  1.171,                0.68266,                 1.1088,              0.0015248,              0.0015248,              0.0015248
                     27,                 1.3398,                0.87339,                 1.1878,                0.89667,                0.88437,                 0.9488,                0.63182,                 1.1362,                0.68482,                  1.114,               0.001505,               0.001505,               0.001505
                     28,                 1.3164,                0.86684,                 1.1715,                0.88524,                0.87548,                0.94225,                0.63803,                 1.1623,                0.68514,                 1.1145,              0.0014852,              0.0014852,              0.0014852
                     29,                 1.2985,                 0.8748,                  1.168,                0.90485,                0.82441,                0.92861,                 0.6088,                 1.1741,                 0.7113,                 1.1403,              0.0014654,              0.0014654,              0.0014654
                     30,                 1.3047,                0.85786,                 1.1718,                0.90395,                0.88009,                0.95354,                0.65335,                 1.1242,                0.64317,                 1.0943,              0.0014456,              0.0014456,              0.0014456
                     31,                 1.3028,                 0.8447,                 1.1605,                0.89734,                0.89838,                0.95453,                0.63147,                 1.1641,                0.66161,                 1.1132,              0.0014258,              0.0014258,              0.0014258
                     32,                 1.2916,                0.83824,                 1.1537,                0.91412,                0.88865,                0.94787,                0.63009,                 1.1686,                0.66657,                 1.1239,               0.001406,               0.001406,               0.001406
                     33,                 1.2844,                0.82447,                 1.1614,                0.89332,                0.89656,                0.94758,                0.65538,                 1.1341,                0.63515,                 1.0901,              0.0013862,              0.0013862,              0.0013862
