                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.3054,                0.84983,                 1.1784,                0.85386,                 0.8502,                0.91667,                0.58753,                 1.1925,                0.73341,                 1.1421,              0.0013466,              0.0013466,              0.0013466
                     36,                 1.3089,                0.85027,                 1.1743,                 0.8727,                0.85759,                0.91035,                0.56641,                 1.2523,                0.73752,                 1.1933,              0.0013268,              0.0013268,              0.0013268
                     37,                 1.2918,                0.83674,                 1.1671,                0.85231,                0.86378,                 0.9154,                0.58989,                 1.2081,                0.72221,                 1.1542,               0.001307,               0.001307,               0.001307
                     38,                 1.2966,                0.83447,                 1.1783,                0.89518,                0.84211,                0.92239,                0.59579,                 1.2564,                0.72404,                  1.174,              0.0012872,              0.0012872,              0.0012872
                     39,                 1.2702,                0.81531,                 1.1506,                0.87869,                0.87616,                0.93357,                0.61221,                 1.1884,                0.66602,                 1.1413,              0.0012674,              0.0012674,              0.0012674
                     40,                 1.2907,                0.81981,                 1.1672,                  0.912,                0.86635,                0.93934,                0.61525,                 1.2419,                0.67628,                 1.1661,              0.0012476,              0.0012476,              0.0012476
                     41,                 1.2802,                 0.8215,                   1.16,                 0.8447,                0.89247,                0.91711,                0.58782,                 1.2339,                0.69349,                 1.1679,              0.0012278,              0.0012278,              0.0012278
                     42,                 1.2879,                0.81438,                 1.1648,                0.88313,                0.86997,                0.93067,                0.60263,                 1.1852,                0.67426,                 1.1468,               0.001208,               0.001208,               0.001208
                     43,                 1.2791,                0.82099,                 1.1561,                0.89246,                0.83591,                0.92463,                0.58915,                 1.2639,                0.72214,                 1.1725,              0.0011882,              0.0011882,              0.0011882
                     44,                 1.2733,                0.80228,                  1.147,                0.84885,                0.86936,                0.91299,                0.58989,                 1.2175,                0.70215,                 1.1307,              0.0011684,              0.0011684,              0.0011684
                     45,                 1.2748,                0.81149,                 1.1506,                0.86674,                0.86588,                0.92288,                0.60347,                 1.1749,                0.69699,                 1.1332,              0.0011486,              0.0011486,              0.0011486
                     46,                 1.2534,                0.78068,                 1.1476,                0.88073,                0.84211,                0.92477,                0.60441,                 1.1809,                0.70377,                 1.1303,              0.0011288,              0.0011288,              0.0011288
                     47,                 1.2403,                0.79291,                 1.1406,                0.85731,                0.86068,                0.91603,                0.58794,                 1.2196,                0.73662,                 1.1412,               0.001109,               0.001109,               0.001109
                     48,                 1.2566,                0.79612,                 1.1467,                0.83383,                   0.87,                0.91101,                0.59854,                 1.1724,                0.74441,                 1.1177,              0.0010892,              0.0010892,              0.0010892
                     49,                 1.2122,                0.77247,                 1.1337,                 0.8961,                0.88854,                 0.9375,                0.61971,                 1.1718,                0.65337,                 1.1106,              0.0010694,              0.0010694,              0.0010694
                     50,                  1.234,                0.75529,                 1.1285,                0.90217,                0.88854,                0.94282,                0.62662,                 1.1687,                0.65287,                 1.1076,              0.0010496,              0.0010496,              0.0010496
                     51,                 1.2324,                0.77122,                 1.1362,                0.91237,                0.90251,                0.95537,                0.60989,                 1.2566,                0.65498,                 1.1728,              0.0010298,              0.0010298,              0.0010298
                     52,                 1.2166,                0.76069,                 1.1289,                 0.8622,                0.91043,                0.94797,                0.62986,                 1.1413,                0.62731,                 1.1027,                0.00101,                0.00101,                0.00101
                     53,                  1.226,                0.75175,                 1.1287,                0.87224,                0.90712,                0.94628,                0.62392,                 1.2116,                0.66642,                 1.1279,              0.0009902,              0.0009902,              0.0009902
                     54,                 1.2141,                 0.7441,                 1.1253,                0.85553,                0.83901,                0.91301,                0.57309,                 1.2918,                0.73735,                 1.2024,              0.0009704,              0.0009704,              0.0009704
                     55,                  1.224,                0.76018,                 1.1351,                0.91572,                0.87463,                0.94807,                0.63606,                 1.1221,                 0.6263,                 1.0936,              0.0009506,              0.0009506,              0.0009506
                     56,                 1.2007,                0.73713,                 1.1157,                0.89721,                0.89178,                0.94762,                0.63485,                 1.2037,                0.64275,                  1.132,              0.0009308,              0.0009308,              0.0009308
                     57,                  1.209,                0.74818,                 1.1223,                0.93812,                0.86997,                0.94111,                 0.6044,                 1.2372,                0.66065,                  1.161,               0.000911,               0.000911,               0.000911
                     58,                 1.1935,                0.72769,                 1.1153,                0.87332,                0.88545,                0.93062,                0.62626,                 1.1773,                0.63794,                 1.1256,              0.0008912,              0.0008912,              0.0008912
                     59,                 1.1949,                0.71377,                 1.1113,                0.89505,                 0.8713,                0.93562,                0.63154,                 1.1836,                0.65064,                 1.1312,              0.0008714,              0.0008714,              0.0008714
                     60,                 1.1851,                0.72642,                 1.1077,                0.88674,                0.89474,                 0.9368,                0.62706,                 1.1467,                0.62679,                 1.1016,              0.0008516,              0.0008516,              0.0008516
                     61,                 1.1899,                0.73098,                 1.1064,                0.86538,                0.89562,                0.94435,                0.63575,                 1.1645,                0.64462,                 1.1171,              0.0008318,              0.0008318,              0.0008318
                     62,                 1.2016,                0.72678,                 1.1198,                0.89396,                0.88745,                0.94244,                 0.6366,                 1.1683,                0.62974,                 1.1072,               0.000812,               0.000812,               0.000812
                     63,                 1.1981,                0.71017,                 1.1074,                 0.9232,                0.90402,                0.95315,                0.64237,                 1.1654,                0.59087,                 1.1038,              0.0007922,              0.0007922,              0.0007922
                     64,                  1.194,                0.73052,                 1.1107,                0.92604,                0.89474,                0.95606,                0.63904,                 1.1718,                0.61479,                 1.1143,              0.0007724,              0.0007724,              0.0007724
                     65,                 1.1747,                0.69886,                 1.0995,                0.89628,                0.90965,                0.95945,                0.63665,                 1.2152,                0.61061,                 1.1304,              0.0007526,              0.0007526,              0.0007526
                     66,                 1.1691,                0.70467,                 1.0923,                0.87842,                0.91709,                0.95894,                0.64518,                 1.1865,                0.59505,                 1.1128,              0.0007328,              0.0007328,              0.0007328
                     67,                 1.1657,                0.69181,                 1.0925,                 0.8639,                 0.9236,                0.95002,                0.62834,                 1.1808,                0.62227,                 1.1051,               0.000713,               0.000713,               0.000713
