                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.2447,                0.78633,                 1.1302,                0.85753,                0.87984,                0.90688,                0.57869,                 1.2216,                0.73265,                 1.1263,              0.0013466,              0.0013466,              0.0013466
                     36,                 1.2207,                0.75506,                 1.1169,                0.84299,                0.87239,                0.92016,                0.60762,                 1.1982,                0.69231,                 1.1102,              0.0013268,              0.0013268,              0.0013268
                     37,                 1.2259,                0.76975,                 1.1215,                0.87024,                0.87137,                0.92411,                0.60547,                 1.2013,                0.70597,                 1.1052,               0.001307,               0.001307,               0.001307
                     38,                  1.222,                0.76145,                 1.1175,                 0.8315,                0.85873,                0.91685,                0.58758,                 1.2526,                0.72149,                 1.1389,              0.0012872,              0.0012872,              0.0012872
                     39,                 1.2123,                 0.7459,                 1.1165,                0.87679,                0.87511,                0.92435,                0.60794,                 1.2272,                0.67584,                 1.1374,              0.0012674,              0.0012674,              0.0012674
                     40,                 1.1967,                0.73508,                 1.0993,                0.85047,                0.87703,                  0.908,                0.57878,                 1.2495,                0.74054,                 1.1479,              0.0012476,              0.0012476,              0.0012476
                     41,                 1.2071,                0.74613,                 1.1082,                0.88512,                0.87239,                  0.933,                0.63281,                 1.1566,                0.64271,                 1.0807,              0.0012278,              0.0012278,              0.0012278
                     42,                 1.1897,                0.72757,                 1.0978,                0.87751,                0.89791,                 0.9453,                0.62952,                 1.1802,                0.63259,                 1.1001,               0.001208,               0.001208,               0.001208
                     43,                  1.202,                0.74048,                 1.1077,                0.85536,                0.89184,                0.92665,                 0.6261,                 1.1529,                 0.6611,                 1.0909,              0.0011882,              0.0011882,              0.0011882
                     44,                 1.2006,                0.73458,                 1.1044,                0.90915,                0.90487,                0.95156,                0.65048,                 1.1418,                0.61849,                 1.0751,              0.0011684,              0.0011684,              0.0011684
                     45,                 1.1816,                0.71314,                 1.0926,                0.88747,                0.91489,                0.94705,                0.64256,                 1.1439,                0.61267,                 1.0719,              0.0011486,              0.0011486,              0.0011486
                     46,                 1.1537,                0.69135,                 1.0819,                0.90581,                0.89253,                0.94879,                0.63565,                 1.1406,                0.62317,                 1.0847,              0.0011288,              0.0011288,              0.0011288
                     47,                 1.1588,                0.69221,                 1.0766,                0.87612,                0.90247,                0.92741,                0.63022,                 1.1734,                 0.6294,                 1.0891,               0.001109,               0.001109,               0.001109
                     48,                  1.175,                 0.6914,                 1.0869,                0.88238,                0.90487,                0.94048,                0.63979,                 1.1658,                 0.6218,                 1.0869,              0.0010892,              0.0010892,              0.0010892
                     49,                 1.1515,                0.69086,                  1.075,                0.89237,                0.90255,                0.94871,                0.65584,                 1.1228,                0.61329,                 1.0602,              0.0010694,              0.0010694,              0.0010694
