                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.2946,                0.84641,                 1.1561,                0.84198,                0.83413,                0.90996,                0.58085,                 1.2472,                  0.773,                 1.1489,              0.0017822,              0.0017822,              0.0017822
                     36,                 1.2772,                0.83071,                   1.14,                0.85871,                0.77668,                0.89652,                0.58832,                 1.2258,                0.75913,                 1.1256,              0.0017756,              0.0017756,              0.0017756
                     37,                 1.2949,                0.85195,                  1.155,                0.78898,                0.84984,                 0.8963,                0.58901,                 1.2257,                 0.7635,                 1.1291,               0.001769,               0.001769,               0.001769
                     38,                 1.2835,                0.83096,                 1.1518,                  0.858,                0.85304,                0.91717,                0.61468,                 1.1739,                0.68885,                 1.1174,              0.0017624,              0.0017624,              0.0017624
                     39,                 1.2699,                  0.821,                 1.1378,                0.83171,                0.83683,                0.89301,                0.57857,                 1.2451,                0.79936,                 1.1558,              0.0017558,              0.0017558,              0.0017558
                     40,                 1.2684,                0.80222,                 1.1352,                0.86172,                0.84026,                0.91724,                0.61551,                 1.1846,                0.71532,                 1.0993,              0.0017492,              0.0017492,              0.0017492
                     41,                 1.2586,                0.79661,                 1.1402,                0.85862,                0.85623,                 0.9245,                0.61001,                 1.1931,                0.71008,                 1.1213,              0.0017426,              0.0017426,              0.0017426
                     42,                 1.2597,                0.80979,                 1.1351,                0.86702,                0.87859,                0.93393,                0.61659,                 1.2061,                0.70101,                 1.1071,               0.001736,               0.001736,               0.001736
                     43,                 1.2323,                0.80269,                 1.1206,                0.82654,                0.83067,                0.88628,                0.57566,                 1.2485,                0.80427,                 1.1624,              0.0017294,              0.0017294,              0.0017294
                     44,                 1.2554,                0.79927,                 1.1372,                0.91555,                0.80831,                0.92563,                0.63068,                  1.162,                0.68657,                 1.1008,              0.0017228,              0.0017228,              0.0017228
                     45,                 1.2651,                0.78865,                 1.1278,                0.83639,                0.86561,                0.92604,                0.62382,                 1.1682,                0.70647,                 1.0894,              0.0017162,              0.0017162,              0.0017162
                     46,                 1.2505,                0.80302,                 1.1261,                 0.8578,                 0.8754,                0.92946,                0.61459,                 1.2142,                0.69522,                 1.1397,              0.0017096,              0.0017096,              0.0017096
                     47,                 1.2405,                0.78288,                 1.1225,                0.88916,                0.87138,                 0.9362,                 0.6338,                 1.1598,                 0.6561,                 1.1047,               0.001703,               0.001703,               0.001703
                     48,                 1.2463,                0.77782,                 1.1249,                 0.8975,                0.83921,                0.92289,                 0.6091,                 1.2151,                0.69052,                 1.1328,              0.0016964,              0.0016964,              0.0016964
                     49,                 1.2357,                0.77163,                 1.1124,                0.87138,                0.86262,                0.94113,                0.65519,                  1.126,                0.63229,                 1.0702,              0.0016898,              0.0016898,              0.0016898
                     50,                 1.2371,                0.77026,                 1.1158,                0.90321,                0.83706,                0.93983,                0.63252,                 1.1655,                0.65763,                 1.0953,              0.0016832,              0.0016832,              0.0016832
                     51,                 1.2029,                 0.7611,                 1.0987,                0.84646,                0.86262,                0.92914,                0.62796,                 1.1385,                 0.6827,                 1.0892,              0.0016766,              0.0016766,              0.0016766
                     52,                 1.2088,                0.75556,                 1.1072,                0.85759,                0.85623,                0.91916,                0.62325,                 1.1801,                0.68099,                 1.1038,                0.00167,                0.00167,                0.00167
                     53,                 1.2282,                0.77248,                 1.1079,                0.79694,                0.78594,                0.86398,                0.57946,                  1.175,                0.74546,                 1.1021,              0.0016634,              0.0016634,              0.0016634
                     54,                 1.2208,                0.75282,                 1.0969,                0.86287,                0.86442,                0.93031,                0.63267,                  1.112,                0.66673,                 1.0806,              0.0016568,              0.0016568,              0.0016568
                     55,                 1.2065,                0.73617,                 1.0991,                0.89932,                0.82756,                0.91376,                0.61461,                 1.2106,                0.67931,                 1.1111,              0.0016502,              0.0016502,              0.0016502
                     56,                 1.1959,                0.74241,                 1.0998,                0.82363,                0.85044,                0.91091,                0.59636,                 1.1702,                0.72236,                 1.1086,              0.0016436,              0.0016436,              0.0016436
                     57,                 1.2255,                0.75235,                 1.1089,                0.87289,                0.84345,                0.92426,                0.63139,                 1.1413,                 0.6641,                 1.1051,               0.001637,               0.001637,               0.001637
                     58,                 1.2069,                0.73133,                 1.0957,                0.89816,                0.81713,                0.90234,                0.60234,                 1.1965,                0.68369,                 1.1052,              0.0016304,              0.0016304,              0.0016304
                     59,                 1.2011,                0.72012,                 1.0948,                0.84296,                 0.8918,                0.93922,                0.64719,                 1.1339,                0.61287,                 1.0829,              0.0016238,              0.0016238,              0.0016238
                     60,                 1.1995,                0.73057,                 1.0934,                0.89384,                0.85304,                0.92745,                0.62912,                  1.164,                 0.6471,                  1.097,              0.0016172,              0.0016172,              0.0016172
                     61,                  1.191,                0.71952,                 1.0875,                0.84851,                0.89475,                0.92952,                0.63259,                 1.1531,                0.63951,                 1.0924,              0.0016106,              0.0016106,              0.0016106
                     62,                 1.1813,                0.70676,                 1.0868,                  0.869,                 0.8722,                0.92754,                0.63167,                 1.1249,                0.67125,                 1.0705,               0.001604,               0.001604,               0.001604
                     63,                 1.1808,                0.71299,                 1.0995,                0.81273,                0.85623,                 0.8939,                0.60432,                 1.1887,                 0.6951,                  1.102,              0.0015974,              0.0015974,              0.0015974
                     64,                 1.1698,                0.72545,                 1.0864,                0.86411,                0.88498,                0.93197,                0.62631,                 1.1382,                0.63325,                 1.0717,              0.0015908,              0.0015908,              0.0015908
                     65,                 1.1839,                0.70591,                 1.0833,                0.86802,                0.86154,                0.92897,                0.63304,                  1.147,                0.64816,                 1.0854,              0.0015842,              0.0015842,              0.0015842
                     66,                 1.1671,                0.69012,                 1.0859,                0.87499,                0.89445,                0.93702,                0.64797,                 1.1093,                0.63462,                  1.059,              0.0015776,              0.0015776,              0.0015776
                     67,                 1.1624,                0.67967,                 1.0711,                0.87389,                0.89137,                0.92502,                0.64214,                 1.1517,                0.60209,                 1.0787,               0.001571,               0.001571,               0.001571
                     68,                 1.1975,                0.71866,                 1.0945,                0.90614,                 0.8754,                0.94679,                0.63855,                 1.1284,                0.62139,                 1.0925,              0.0015644,              0.0015644,              0.0015644
                     69,                 1.1688,                0.70437,                 1.0853,                0.91432,                0.82428,                 0.9313,                0.64613,                   1.12,                0.62565,                 1.0702,              0.0015578,              0.0015578,              0.0015578
                     70,                 1.1641,                0.69341,                 1.0812,                0.85702,                0.83387,                0.91674,                0.63095,                 1.1549,                0.67042,                 1.0821,              0.0015512,              0.0015512,              0.0015512
                     71,                 1.1643,                0.68182,                 1.0807,                0.89948,                0.88622,                 0.9328,                0.64108,                  1.185,                0.60909,                 1.0979,              0.0015446,              0.0015446,              0.0015446
                     72,                 1.1462,                0.67745,                 1.0701,                0.85088,                0.89329,                0.92339,                0.63819,                 1.1495,                0.65167,                 1.0935,               0.001538,               0.001538,               0.001538
                     73,                 1.1635,                0.68822,                 1.0714,                 0.8974,                0.86632,                0.94091,                0.64638,                 1.1128,                0.61262,                 1.0729,              0.0015314,              0.0015314,              0.0015314
                     74,                 1.1341,                0.66923,                 1.0657,                  0.848,                0.91374,                0.93014,                0.63687,                  1.177,                0.60504,                 1.1028,              0.0015248,              0.0015248,              0.0015248
                     75,                 1.1402,                0.66769,                 1.0639,                0.88057,                0.89515,                0.94691,                0.64612,                 1.1536,                0.59715,                 1.0774,              0.0015182,              0.0015182,              0.0015182
                     76,                 1.1276,                0.67336,                 1.0616,                0.83656,                0.91578,                0.94119,                0.63795,                 1.1396,                0.60967,                 1.0757,              0.0015116,              0.0015116,              0.0015116
                     77,                 1.1528,                0.67736,                 1.0672,                0.90076,                 0.8754,                 0.9399,                0.63596,                 1.1769,                0.59732,                 1.0894,               0.001505,               0.001505,               0.001505
                     78,                 1.1446,                0.68091,                  1.073,                0.87009,                0.89872,                0.94028,                0.64585,                 1.1332,                0.61751,                 1.0841,              0.0014984,              0.0014984,              0.0014984
                     79,                 1.1421,                0.66391,                 1.0663,                0.88326,                0.92332,                0.95711,                0.66032,                 1.1223,                0.58415,                 1.0875,              0.0014918,              0.0014918,              0.0014918
                     80,                 1.1488,                0.66418,                 1.0717,                 0.8901,                0.94249,                0.95668,                0.66318,                 1.1123,                0.56718,                 1.0663,              0.0014852,              0.0014852,              0.0014852
                     81,                 1.1191,                0.66941,                 1.0665,                0.89098,                0.91384,                0.95332,                0.64526,                 1.1431,                0.58804,                 1.0817,              0.0014786,              0.0014786,              0.0014786
                     82,                 1.1463,                0.67568,                 1.0696,                0.90297,                 0.8754,                0.93949,                 0.6313,                 1.1852,                0.61755,                 1.1074,               0.001472,               0.001472,               0.001472
                     83,                 1.1142,                0.65568,                 1.0555,                   0.89,                0.87892,                0.92778,                0.64454,                 1.1404,                0.61631,                 1.0861,              0.0014654,              0.0014654,              0.0014654
                     84,                 1.1361,                0.67074,                 1.0573,                0.88092,                0.86901,                0.93311,                0.64478,                 1.1481,                0.63199,                 1.0926,              0.0014588,              0.0014588,              0.0014588
                     85,                 1.1295,                 0.6454,                 1.0599,                0.87159,                0.91374,                0.94117,                0.66348,                 1.1131,                 0.5815,                  1.074,              0.0014522,              0.0014522,              0.0014522
                     86,                 1.1324,                0.66073,                 1.0632,                0.89271,                0.90415,                0.93775,                0.64701,                  1.131,                0.58781,                 1.0824,              0.0014456,              0.0014456,              0.0014456
                     87,                 1.1362,                0.66334,                 1.0604,                0.86297,                0.92332,                0.94672,                0.66007,                 1.1069,                0.58593,                 1.0638,               0.001439,               0.001439,               0.001439
                     88,                 1.1232,                0.65582,                 1.0546,                0.84647,                0.92013,                0.92915,                0.65377,                 1.1184,                0.60411,                 1.0842,              0.0014324,              0.0014324,              0.0014324
                     89,                 1.1171,                0.64463,                 1.0568,                 0.9143,                0.92025,                  0.957,                0.66678,                 1.1171,                 0.5603,                 1.0612,              0.0014258,              0.0014258,              0.0014258
                     90,                 1.1069,                0.63631,                 1.0527,                0.86803,                0.89776,                0.92901,                 0.6422,                 1.1364,                0.59452,                 1.0788,              0.0014192,              0.0014192,              0.0014192
                     91,                 1.1045,                 0.6356,                   1.05,                0.87168,                 0.8898,                0.92207,                0.64513,                 1.1293,                0.61303,                 1.0693,              0.0014126,              0.0014126,              0.0014126
                     92,                 1.1116,                0.63024,                 1.0548,                0.86897,                 0.9111,                0.94383,                0.65831,                 1.1052,                0.58108,                 1.0604,               0.001406,               0.001406,               0.001406
                     93,                 1.0909,                0.62963,                 1.0367,                0.88557,                0.89009,                0.94605,                 0.6502,                 1.1396,                0.59829,                 1.0737,              0.0013994,              0.0013994,              0.0013994
                     94,                 1.1107,                0.63862,                  1.055,                0.87419,                0.91693,                0.94839,                 0.6736,                 1.1104,                  0.568,                 1.0747,              0.0013928,              0.0013928,              0.0013928
                     95,                 1.0923,                0.62401,                 1.0457,                0.89727,                0.89292,                0.93402,                0.65204,                  1.109,                0.56863,                   1.05,              0.0013862,              0.0013862,              0.0013862
                     96,                 1.0801,                0.62541,                 1.0396,                0.86221,                0.87967,                0.91585,                0.61829,                 1.1548,                0.60645,                 1.1002,              0.0013796,              0.0013796,              0.0013796
                     97,                 1.0822,                0.61773,                 1.0424,                 0.8855,                 0.9142,                0.94436,                0.65734,                  1.109,                0.55456,                 1.0774,               0.001373,               0.001373,               0.001373
                     98,                 1.0878,                0.61097,                  1.034,                0.89271,                0.90385,                0.95351,                0.66505,                 1.1201,                0.55842,                 1.0588,              0.0013664,              0.0013664,              0.0013664
                     99,                 1.0864,                0.60852,                 1.0362,                0.89539,                0.90415,                0.94919,                  0.666,                 1.1186,                0.56169,                 1.0722,              0.0013598,              0.0013598,              0.0013598
                    100,                 1.0822,                0.61177,                  1.036,                0.92818,                0.89457,                0.96143,                0.68143,                 1.0893,                0.52764,                 1.0563,              0.0013532,              0.0013532,              0.0013532
                    101,                  1.085,                0.60924,                 1.0444,                 0.9236,                 0.8722,                0.94241,                0.67086,                 1.0739,                0.55766,                 1.0526,              0.0013466,              0.0013466,              0.0013466
                    102,                 1.0965,                0.61075,                 1.0374,                0.88779,                0.90997,                0.94936,                0.68514,                 1.0822,                0.53719,                 1.0544,                0.00134,                0.00134,                0.00134
                    103,                 1.0698,                0.60521,                 1.0281,                0.88184,                0.89776,                0.95469,                0.68205,                 1.0768,                0.55531,                 1.0564,              0.0013334,              0.0013334,              0.0013334
                    104,                 1.0813,                0.60929,                 1.0413,                0.92483,                0.90401,                0.96004,                 0.6801,                 1.0823,                0.52537,                 1.0545,              0.0013268,              0.0013268,              0.0013268
                    105,                  1.067,                0.60013,                 1.0315,                0.89771,                0.92971,                0.94813,                0.67671,                 1.0907,                0.54884,                 1.0541,              0.0013202,              0.0013202,              0.0013202
                    106,                 1.0784,                0.60994,                 1.0267,                0.91475,                0.88498,                0.94582,                0.66129,                 1.1033,                0.57932,                 1.0668,              0.0013136,              0.0013136,              0.0013136
                    107,                  1.052,                0.60312,                 1.0249,                0.88136,                 0.9361,                0.95947,                0.66315,                 1.1231,                 0.5519,                 1.0561,               0.001307,               0.001307,               0.001307
                    108,                 1.0756,                0.60256,                 1.0366,                 0.8783,                0.92228,                0.95849,                0.67836,                 1.0774,                0.54914,                 1.0397,              0.0013004,              0.0013004,              0.0013004
                    109,                 1.0761,                0.60294,                 1.0294,                0.88596,                0.91054,                0.95345,                0.66956,                 1.1056,                0.55041,                 1.0511,              0.0012938,              0.0012938,              0.0012938
                    110,                 1.0616,                0.60797,                 1.0223,                 0.9083,                0.88609,                 0.9461,                0.67377,                 1.0964,                 0.5554,                 1.0607,              0.0012872,              0.0012872,              0.0012872
                    111,                  1.053,                0.59208,                 1.0246,                0.87397,                0.90836,                0.94624,                 0.6633,                 1.1141,                 0.5538,                 1.0545,              0.0012806,              0.0012806,              0.0012806
                    112,                 1.0549,                0.58258,                 1.0189,                0.90202,                 0.9118,                0.95558,                0.67545,                  1.081,                0.53032,                   1.05,               0.001274,               0.001274,               0.001274
                    113,                 1.0785,                0.60615,                 1.0317,                0.89724,                0.90415,                0.95113,                 0.6708,                 1.1041,                 0.5628,                 1.0614,              0.0012674,              0.0012674,              0.0012674
                    114,                 1.0541,                0.57529,                  1.022,                0.89252,                0.92854,                 0.9529,                0.67359,                 1.1009,                0.54249,                 1.0527,              0.0012608,              0.0012608,              0.0012608
                    115,                  1.031,                0.56894,                 1.0093,                 0.8808,                0.92069,                0.94896,                0.67821,                 1.0962,                0.54417,                 1.0398,              0.0012542,              0.0012542,              0.0012542
                    116,                 1.0564,                 0.5803,                 1.0223,                0.89256,                0.91054,                0.94961,                0.66345,                 1.0996,                0.53896,                 1.0543,              0.0012476,              0.0012476,              0.0012476
                    117,                  1.023,                 0.5668,                 1.0074,                 0.9059,                0.92267,                0.95603,                0.67325,                 1.1023,                0.52314,                 1.0584,               0.001241,               0.001241,               0.001241
                    118,                 1.0397,                0.58033,                 1.0152,                0.91306,                0.89457,                0.94239,                0.66334,                  1.117,                0.55346,                  1.065,              0.0012344,              0.0012344,              0.0012344
                    119,                 1.0574,                0.59356,                 1.0219,                0.88359,                0.92013,                0.94595,                0.67143,                   1.11,                0.54541,                 1.0584,              0.0012278,              0.0012278,              0.0012278
                    120,                 1.0361,                0.57732,                 1.0192,                0.86977,                0.94249,                0.94979,                0.66635,                 1.1009,                0.54172,                 1.0605,              0.0012212,              0.0012212,              0.0012212
                    121,                 1.0282,                0.57547,                 1.0164,                0.87865,                0.94847,                0.95408,                0.67714,                 1.0988,                0.52389,                 1.0473,              0.0012146,              0.0012146,              0.0012146
                    122,                 1.0377,                0.57423,                 1.0211,                0.88306,                0.90096,                0.93782,                0.65703,                 1.1587,                 0.5461,                 1.0764,               0.001208,               0.001208,               0.001208
                    123,                 1.0227,                 0.5542,                 1.0005,                0.91292,                0.91374,                0.94678,                0.68299,                 1.1027,                0.51023,                 1.0493,              0.0012014,              0.0012014,              0.0012014
                    124,                 1.0249,                0.55439,                 1.0086,                0.90723,                 0.9393,                0.94842,                0.67167,                 1.0934,                 0.5136,                 1.0522,              0.0011948,              0.0011948,              0.0011948
                    125,                 1.0183,                0.57613,                 1.0013,                0.89363,                0.93291,                0.94485,                   0.67,                 1.0953,                 0.5173,                 1.0435,              0.0011882,              0.0011882,              0.0011882
                    126,                 1.0225,                0.56328,                 1.0105,                0.89478,                0.92371,                0.94017,                0.67327,                 1.1048,                0.51019,                 1.0566,              0.0011816,              0.0011816,              0.0011816
                    127,                 1.0407,                0.57877,                 1.0104,                0.90635,                0.92759,                0.95302,                0.67864,                 1.0757,                0.50693,                 1.0445,               0.001175,               0.001175,               0.001175
                    128,                 1.0158,                0.56533,                 1.0019,                0.90231,                0.88531,                0.94228,                0.66634,                 1.0955,                0.52569,                 1.0571,              0.0011684,              0.0011684,              0.0011684
                    129,                 1.0119,                0.56388,                 1.0056,                0.92569,                0.91054,                0.95928,                0.67616,                 1.1125,                0.52579,                 1.0748,              0.0011618,              0.0011618,              0.0011618
                    130,                 1.0096,                 0.5615,                 1.0022,                0.87703,                0.93291,                 0.9462,                0.67275,                  1.107,                0.52793,                 1.0694,              0.0011552,              0.0011552,              0.0011552
                    131,                 1.0181,                0.56379,                 1.0071,                 0.8997,                0.90415,                0.94496,                 0.6647,                 1.1037,                0.52605,                 1.0628,              0.0011486,              0.0011486,              0.0011486
                    132,                0.99859,                0.55023,                0.99417,                0.93632,                0.89137,                0.95368,                0.66825,                 1.0715,                0.51055,                 1.0493,               0.001142,               0.001142,               0.001142
                    133,                0.99006,                0.54254,                0.99206,                0.91363,                0.92013,                0.95612,                0.68567,                 1.0717,                0.50494,                 1.0501,              0.0011354,              0.0011354,              0.0011354
                    134,                 1.0208,                0.55635,                 1.0048,                0.89468,                0.92275,                0.95099,                0.66881,                 1.0936,                0.51841,                 1.0598,              0.0011288,              0.0011288,              0.0011288
                    135,                0.98486,                0.54592,                0.99469,                0.87161,                0.93265,                0.95086,                0.67824,                 1.0705,                0.52206,                 1.0471,              0.0011222,              0.0011222,              0.0011222
                    136,                0.99677,                0.54102,                 0.9999,                0.91534,                0.91374,                0.94814,                0.67869,                 1.0726,                0.52476,                 1.0482,              0.0011156,              0.0011156,              0.0011156
                    137,                 1.0005,                0.54518,                0.99852,                 0.9121,                0.91054,                0.94668,                0.68362,                 1.0694,                0.51303,                 1.0429,               0.001109,               0.001109,               0.001109
                    138,                0.99361,                0.55079,                 1.0023,                0.88183,                0.95363,                0.95783,                0.68019,                 1.0447,                0.51606,                 1.0427,              0.0011024,              0.0011024,              0.0011024
                    139,                 1.0067,                 0.5564,                 1.0024,                0.89669,                0.91054,                0.94511,                0.67719,                 1.0853,                0.50552,                  1.061,              0.0010958,              0.0010958,              0.0010958
                    140,                0.98735,                0.53738,                0.99801,                0.91092,                0.91374,                 0.9507,                0.68153,                 1.0669,                0.49098,                 1.0419,              0.0010892,              0.0010892,              0.0010892
                    141,                 1.0027,                0.54499,                 1.0065,                0.91236,                0.93291,                0.95868,                0.67383,                 1.0856,                0.50816,                 1.0477,              0.0010826,              0.0010826,              0.0010826
                    142,                0.99169,                0.53821,                0.99373,                0.90965,                0.92971,                0.96514,                0.68263,                 1.0776,                0.49468,                 1.0519,               0.001076,               0.001076,               0.001076
                    143,                 1.0023,                0.54487,                  1.013,                0.90114,                0.93189,                0.95632,                0.68548,                   1.05,                0.49826,                 1.0385,              0.0010694,              0.0010694,              0.0010694
                    144,                0.98534,                0.53418,                0.99191,                0.91796,                0.92943,                0.95348,                0.67107,                 1.0828,                0.50389,                 1.0516,              0.0010628,              0.0010628,              0.0010628
                    145,                0.99529,                0.53999,                0.99949,                0.90897,                0.92652,                0.95463,                 0.6789,                 1.0741,                0.50848,                 1.0518,              0.0010562,              0.0010562,              0.0010562
                    146,                 1.0027,                0.56072,                 0.9974,                0.91657,                0.89457,                0.94741,                0.68018,                  1.076,                0.51695,                 1.0429,              0.0010496,              0.0010496,              0.0010496
                    147,                0.98137,                 0.5429,                0.99063,                0.91262,                0.91693,                0.94686,                0.68198,                 1.0591,                0.50911,                 1.0463,               0.001043,               0.001043,               0.001043
                    148,                0.98005,                0.53768,                0.99627,                 0.8905,                0.93538,                0.94936,                0.68359,                 1.0566,                0.49885,                 1.0435,              0.0010364,              0.0010364,              0.0010364
                    149,                0.95908,                0.52197,                 0.9823,                0.89795,                 0.9393,                0.96079,                0.68881,                 1.0724,                 0.4956,                 1.0447,              0.0010298,              0.0010298,              0.0010298
                    150,                0.97909,                0.52593,                 0.9946,                0.89827,                0.93093,                0.95429,                0.67916,                 1.0714,                0.50908,                 1.0566,              0.0010232,              0.0010232,              0.0010232
                    151,                0.95697,                0.51866,                 0.9851,                0.89824,                0.90246,                0.94378,                0.65919,                 1.0869,                0.53505,                 1.0604,              0.0010166,              0.0010166,              0.0010166
                    152,                0.97272,                0.53575,                 0.9889,                0.89636,                0.91181,                0.94381,                0.67255,                 1.0831,                0.51822,                 1.0546,                0.00101,                0.00101,                0.00101
                    153,                0.97152,                0.52402,                0.98501,                0.91655,                0.88818,                0.95227,                0.68581,                 1.0769,                 0.5026,                 1.0509,              0.0010034,              0.0010034,              0.0010034
                    154,                0.95849,                 0.5248,                0.98542,                 0.9064,                0.91374,                0.94749,                0.67764,                 1.0682,                0.51044,                 1.0411,              0.0009968,              0.0009968,              0.0009968
