                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 1.2116,                0.75192,                 1.1043,                0.83986,                 0.8796,                0.92635,                 0.5987,                 1.2228,                0.69439,                 1.1545,              0.0013466,              0.0013466,              0.0013466
                     35,                 1.2054,                0.74267,                  1.106,                0.89629,                0.87002,                0.94968,                0.64281,                 1.1421,                0.63381,                 1.1158,              0.0013268,              0.0013268,              0.0013268
                     36,                 1.2084,                0.73594,                 1.1086,                0.88471,                0.88889,                 0.9428,                0.62259,                  1.217,                0.64269,                 1.1395,               0.001307,               0.001307,               0.001307
                     37,                 1.1998,                 0.7326,                 1.0973,                0.89502,                0.87212,                0.94145,                0.62963,                 1.1548,                0.64144,                 1.1117,              0.0012872,              0.0012872,              0.0012872
                     38,                 1.2011,                 0.7345,                  1.104,                0.91442,                0.88679,                0.95041,                  0.652,                 1.1646,                0.60796,                 1.1122,              0.0012674,              0.0012674,              0.0012674
                     39,                 1.2062,                0.72816,                 1.0979,                0.86966,                0.90147,                0.95073,                0.65344,                 1.1639,                0.62757,                 1.1307,              0.0012476,              0.0012476,              0.0012476
                     40,                 1.1896,                0.71598,                 1.0905,                0.88645,                0.86792,                0.94096,                0.63228,                 1.1749,                0.64536,                 1.1294,              0.0012278,              0.0012278,              0.0012278
                     41,                 1.1894,                0.70772,                 1.0892,                0.90021,                 0.8847,                0.94898,                0.65101,                 1.1518,                0.60626,                 1.1033,               0.001208,               0.001208,               0.001208
                     42,                 1.1853,                0.70331,                 1.0886,                0.91024,                0.91411,                0.96058,                0.66861,                 1.1058,                0.58036,                 1.0807,              0.0011882,              0.0011882,              0.0011882
                     43,                 1.1554,                0.69242,                 1.0753,                0.86224,                0.92872,                 0.9579,                0.66433,                 1.1215,                0.59618,                 1.0892,              0.0011684,              0.0011684,              0.0011684
                     44,                 1.1515,                0.69583,                 1.0781,                0.89552,                0.90776,                0.96052,                0.66503,                 1.1056,                0.59934,                 1.0815,              0.0011486,              0.0011486,              0.0011486
                     45,                  1.152,                0.68646,                 1.0722,                0.87404,                0.91649,                0.95547,                0.65251,                  1.141,                0.61732,                 1.1087,              0.0011288,              0.0011288,              0.0011288
                     46,                 1.1466,                0.68647,                 1.0717,                 0.9364,                0.88679,                0.96274,                0.66717,                 1.1167,                 0.5804,                 1.0923,               0.001109,               0.001109,               0.001109
                     47,                 1.1495,                0.67101,                 1.0695,                0.91792,                0.89308,                0.96213,                0.67491,                 1.1044,                0.56199,                 1.0742,              0.0010892,              0.0010892,              0.0010892
                     48,                 1.1421,                0.66549,                 1.0677,                0.91731,                0.88377,                0.95522,                 0.6539,                 1.1349,                0.58383,                 1.1049,              0.0010694,              0.0010694,              0.0010694
                     49,                 1.1428,                0.66381,                  1.063,                0.90926,                0.92431,                0.97063,                0.68754,                 1.0911,                0.55106,                 1.0765,              0.0010496,              0.0010496,              0.0010496
                     50,                 1.1425,                0.66919,                 1.0739,                0.90812,                  0.891,                0.95562,                0.66588,                 1.1049,                 0.5889,                 1.0847,              0.0010298,              0.0010298,              0.0010298
                     51,                 1.1216,                 0.6539,                 1.0607,                0.91806,                0.91603,                0.96636,                0.67473,                 1.1155,                0.54965,                 1.0918,                0.00101,                0.00101,                0.00101
                     52,                 1.1271,                0.65246,                 1.0639,                0.90028,                0.89518,                0.95481,                0.66544,                 1.1104,                0.57168,                 1.0902,              0.0009902,              0.0009902,              0.0009902
                     53,                  1.139,                0.65585,                 1.0666,                0.90856,                0.90985,                0.96389,                0.68288,                 1.0924,                 0.5518,                 1.0793,              0.0009704,              0.0009704,              0.0009704
                     54,                 1.1173,                0.63286,                 1.0556,                0.87398,                0.91195,                0.95651,                0.67017,                 1.0965,                0.57193,                 1.0815,              0.0009506,              0.0009506,              0.0009506
                     55,                 1.0943,                0.62287,                 1.0488,                0.90207,                0.92243,                0.96096,                0.68482,                 1.0785,                 0.5674,                 1.0748,              0.0009308,              0.0009308,              0.0009308
                     56,                 1.1077,                0.64111,                 1.0536,                0.91211,                0.89937,                 0.9582,                0.67666,                 1.1018,                0.57932,                 1.0853,               0.000911,               0.000911,               0.000911
                     57,                 1.1031,                0.63604,                 1.0514,                0.91233,                0.89727,                0.95905,                0.67686,                  1.096,                0.56313,                 1.0735,              0.0008912,              0.0008912,              0.0008912
                     58,                  1.087,                0.61681,                 1.0467,                0.91779,                0.89727,                0.96048,                0.68366,                  1.059,                 0.5513,                 1.0604,              0.0008714,              0.0008714,              0.0008714
                     59,                 1.0883,                0.61589,                 1.0451,                0.88331,                0.90356,                0.95954,                0.68548,                 1.0731,                0.55901,                 1.0658,              0.0008516,              0.0008516,              0.0008516
                     60,                 1.0829,                0.61397,                 1.0416,                0.91395,                0.92243,                0.96671,                0.68977,                 1.0753,                0.53641,                 1.0681,              0.0008318,              0.0008318,              0.0008318
                     61,                 1.0716,                0.59729,                 1.0321,                 0.9331,                0.90639,                0.96815,                0.69133,                 1.0705,                0.53176,                 1.0715,               0.000812,               0.000812,               0.000812
                     62,                  1.084,                0.60799,                 1.0448,                 0.9121,                0.92243,                0.96505,                0.68906,                 1.0545,                0.52892,                 1.0554,              0.0007922,              0.0007922,              0.0007922
                     63,                 1.0724,                0.60843,                 1.0323,                0.90388,                0.92243,                0.96276,                 0.6998,                 1.0522,                0.53834,                 1.0673,              0.0007724,              0.0007724,              0.0007724
                     64,                  1.061,                0.59608,                 1.0307,                0.93043,                0.90147,                0.96708,                0.70419,                 1.0631,                0.52308,                 1.0619,              0.0007526,              0.0007526,              0.0007526
                     65,                 1.0611,                0.58647,                 1.0269,                0.89012,                0.93082,                 0.9611,                0.68938,                  1.072,                0.53246,                 1.0696,              0.0007328,              0.0007328,              0.0007328
                     66,                 1.0616,                0.59081,                 1.0248,                0.90388,                 0.9266,                0.96242,                0.69438,                 1.0686,                0.53121,                 1.0691,               0.000713,               0.000713,               0.000713
                     67,                 1.0529,                0.58279,                 1.0231,                 0.9107,                0.91931,                0.96376,                0.69289,                  1.065,                0.53506,                 1.0655,              0.0006932,              0.0006932,              0.0006932
                     68,                  1.043,                0.58663,                 1.0228,                0.93438,                0.89551,                0.96116,                0.69297,                 1.0728,                0.52104,                 1.0799,              0.0006734,              0.0006734,              0.0006734
                     69,                 1.0467,                0.57193,                  1.021,                0.93005,                0.91982,                0.96764,                 0.6991,                 1.0738,                0.51126,                 1.0615,              0.0006536,              0.0006536,              0.0006536
                     70,                 1.0328,                0.57964,                 1.0189,                0.91986,                0.93082,                 0.9662,                0.70221,                  1.056,                0.51518,                 1.0614,              0.0006338,              0.0006338,              0.0006338
                     71,                 1.0226,                0.56621,                 1.0168,                0.92164,                0.91237,                0.96737,                0.70341,                 1.0349,                  0.517,                 1.0514,               0.000614,               0.000614,               0.000614
                     72,                 1.0362,                0.56777,                 1.0261,                0.91542,                 0.9303,                0.96788,                0.70977,                 1.0238,                  0.506,                 1.0524,              0.0005942,              0.0005942,              0.0005942
                     73,                 1.0266,                0.57142,                 1.0125,                0.92716,                0.93403,                0.97186,                0.71606,                 1.0135,                0.49543,                 1.0471,              0.0005744,              0.0005744,              0.0005744
                     74,                 1.0269,                0.55761,                 1.0151,                0.93323,                0.90842,                0.96705,                0.70836,                 1.0269,                0.51277,                 1.0398,              0.0005546,              0.0005546,              0.0005546
                     75,                 1.0204,                0.56496,                 1.0123,                0.92215,                0.92662,                0.97024,                0.70935,                 1.0122,                0.50101,                 1.0352,              0.0005348,              0.0005348,              0.0005348
                     76,                 1.0153,                0.55197,                 1.0048,                0.91889,                0.92662,                0.96854,                0.71176,                 1.0306,                0.50552,                 1.0469,               0.000515,               0.000515,               0.000515
                     77,                 1.0028,                0.54785,                0.99899,                0.92599,                0.91824,                0.97193,                0.71482,                 1.0112,                0.49775,                 1.0371,              0.0004952,              0.0004952,              0.0004952
                     78,                 1.0078,                0.54736,                 1.0001,                0.94697,                0.90985,                0.97114,                0.71179,                  1.005,                0.51125,                 1.0273,              0.0004754,              0.0004754,              0.0004754
                     79,                0.98631,                0.53171,                0.99811,                0.91289,                0.92278,                0.96489,                0.69739,                 1.0346,                0.50612,                 1.0507,              0.0004556,              0.0004556,              0.0004556
                     80,                0.99587,                0.53914,                 1.0036,                 0.9302,                0.92243,                 0.9741,                0.71564,                 1.0015,                0.49022,                 1.0306,              0.0004358,              0.0004358,              0.0004358
                     81,                0.99594,                0.53475,                0.99776,                0.94103,                0.91824,                0.97067,                0.71782,                0.99369,                 0.4813,                 1.0212,               0.000416,               0.000416,               0.000416
                     82,                0.98462,                0.52777,                0.99576,                0.94462,                0.88679,                0.97118,                0.70809,                 1.0374,                0.50287,                  1.048,              0.0003962,              0.0003962,              0.0003962
                     83,                0.96956,                0.52521,                0.99057,                0.93963,                0.91369,                0.97253,                0.71884,                 1.0118,                0.48615,                 1.0375,              0.0003764,              0.0003764,              0.0003764
                     84,                0.96238,                0.51569,                0.98816,                 0.9109,                 0.9392,                0.97186,                0.71382,                 1.0191,                0.48822,                 1.0347,              0.0003566,              0.0003566,              0.0003566
                     85,                0.97097,                0.52667,                0.99113,                0.95059,                0.92034,                0.97556,                0.72194,                0.99767,                0.47656,                 1.0275,              0.0003368,              0.0003368,              0.0003368
                     86,                0.96927,                0.51665,                0.99404,                0.93567,                0.92243,                0.97296,                0.72096,                0.99254,                0.47997,                 1.0274,               0.000317,               0.000317,               0.000317
                     87,                0.95818,                0.51567,                0.98455,                0.93765,                0.91425,                0.97218,                0.71688,                0.99706,                0.48704,                 1.0286,              0.0002972,              0.0002972,              0.0002972
                     88,                0.96855,                0.51508,                0.99096,                0.94596,                0.91738,                0.97638,                0.72151,                 1.0006,                0.47537,                 1.0243,              0.0002774,              0.0002774,              0.0002774
                     89,                0.95026,                0.50775,                0.98381,                0.94114,                0.92872,                0.97267,                0.72152,                 0.9922,                0.46801,                 1.0208,              0.0002576,              0.0002576,              0.0002576
                     90,                0.93325,                0.48711,                0.98527,                0.93069,                0.92902,                0.97566,                0.71117,                  1.019,                 0.4743,                  1.032,              0.0002378,              0.0002378,              0.0002378
                     91,                 0.9151,                 0.4671,                0.98051,                0.94436,                0.93082,                0.97438,                0.71381,                 1.0201,                0.47613,                 1.0347,               0.000218,               0.000218,               0.000218
                     92,                0.91987,                0.46073,                0.98296,                0.93656,                0.92843,                0.97398,                 0.7195,                 1.0095,                0.48452,                 1.0296,              0.0001982,              0.0001982,              0.0001982
                     93,                0.90761,                0.45916,                0.97521,                0.93679,                0.92453,                0.97683,                0.72228,                 1.0037,                0.47518,                 1.0276,              0.0001784,              0.0001784,              0.0001784
                     94,                0.89927,                0.45304,                0.96973,                0.94627,                0.92307,                 0.9746,                0.72318,                 1.0013,                0.47792,                  1.027,              0.0001586,              0.0001586,              0.0001586
                     95,                0.89563,                0.45145,                0.97118,                0.92651,                0.94549,                0.97614,                0.72501,                 1.0033,                0.47229,                 1.0331,              0.0001388,              0.0001388,              0.0001388
                     96,                0.88125,                0.44433,                 0.9622,                0.94489,                0.93456,                0.97746,                0.72543,                 1.0059,                0.47145,                 1.0317,               0.000119,               0.000119,               0.000119
                     97,                0.90159,                0.44764,                0.97543,                 0.9546,                0.92575,                0.97743,                0.72724,                0.99457,                0.46468,                 1.0285,               9.92e-05,               9.92e-05,               9.92e-05
                     98,                0.88386,                0.44396,                0.96072,                0.93295,                0.93347,                 0.9778,                0.72924,                0.99522,                0.46815,                 1.0298,               7.94e-05,               7.94e-05,               7.94e-05
                     99,                0.88617,                0.44064,                0.96645,                0.94446,                0.92687,                0.97793,                0.73351,                   0.99,                0.46461,                 1.0265,               5.96e-05,               5.96e-05,               5.96e-05
