                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.5114,                 2.2861,                 1.2328,                0.72755,                0.40341,                0.49548,                0.26304,                 1.6168,                  2.925,                 1.4217,             0.00065789,             0.00065789,             0.00065789
                      2,                 1.5701,                 1.6494,                 1.2874,                0.65912,                0.65367,                0.66543,                0.33753,                 1.6137,                 1.7411,                 1.3614,              0.0013114,              0.0013114,              0.0013114
                      3,                 1.5727,                   1.45,                 1.2942,                0.68688,                0.73011,                0.69134,                0.36294,                 1.6018,                 1.9527,                 1.3642,              0.0019518,              0.0019518,              0.0019518
                      4,                 1.6045,                  1.362,                 1.3122,                 0.3836,                0.45613,                0.32702,                0.15721,                 1.7975,                 2.0073,                 1.5807,              0.0019406,              0.0019406,              0.0019406
                      5,                 1.5549,                 1.2859,                 1.2923,                0.68391,                0.69602,                0.72881,                0.42309,                 1.4908,                 1.7033,                 1.2785,              0.0019406,              0.0019406,              0.0019406
                      6,                  1.538,                 1.2422,                  1.291,                0.44535,                0.50183,                0.41955,                0.20615,                 1.7333,                 2.4439,                 1.4106,              0.0019208,              0.0019208,              0.0019208
                      7,                 1.4922,                 1.1658,                 1.2572,                0.54317,                0.60511,                0.56778,                 0.2931,                 1.6134,                 1.5954,                 1.3623,               0.001901,               0.001901,               0.001901
                      8,                 1.4591,                 1.1282,                 1.2432,                0.70852,                0.66985,                 0.7184,                  0.412,                 1.4988,                  1.122,                 1.2706,              0.0018812,              0.0018812,              0.0018812
                      9,                 1.4847,                 1.1175,                  1.257,                0.61595,                0.65155,                0.66346,                0.36264,                   1.61,                 1.2455,                 1.3381,              0.0018614,              0.0018614,              0.0018614
                     10,                 1.4427,                 1.0808,                 1.2362,                0.67895,                0.67888,                 0.7314,                0.42991,                 1.5187,                 1.1077,                 1.3048,              0.0018416,              0.0018416,              0.0018416
                     11,                 1.4396,                 1.0543,                  1.233,                0.72969,                0.68182,                0.74892,                0.43652,                 1.4931,                 1.1377,                 1.3095,              0.0018218,              0.0018218,              0.0018218
                     12,                 1.4306,                 1.0359,                 1.2298,                0.79536,                   0.75,                0.80982,                0.45987,                 1.4165,                0.95575,                 1.2488,               0.001802,               0.001802,               0.001802
                     13,                 1.3991,                 1.0298,                  1.211,                0.66081,                0.58523,                0.60369,                0.31658,                 1.6843,                 1.3641,                 1.3843,              0.0017822,              0.0017822,              0.0017822
                     14,                  1.408,                 1.0182,                 1.2249,                 0.7306,                0.75284,                 0.8292,                0.51141,                  1.381,                0.96215,                 1.2117,              0.0017624,              0.0017624,              0.0017624
                     15,                 1.3795,                0.97245,                 1.2035,                0.66953,                  0.754,                0.74652,                0.39081,                 1.5921,                 1.1027,                 1.3124,              0.0017426,              0.0017426,              0.0017426
                     16,                 1.3672,                0.96911,                 1.1899,                0.80894,                 0.7642,                0.85724,                0.54301,                 1.3628,                0.96894,                 1.1864,              0.0017228,              0.0017228,              0.0017228
                     17,                 1.3661,                0.97173,                 1.1826,                0.84243,                0.72906,                 0.8358,                0.52018,                 1.3215,                 0.9059,                 1.1776,               0.001703,               0.001703,               0.001703
                     18,                 1.3496,                 0.9479,                 1.1932,                0.75682,                0.74716,                0.81042,                0.50609,                 1.3301,                 1.0419,                 1.1917,              0.0016832,              0.0016832,              0.0016832
                     19,                 1.3541,                0.94073,                 1.1795,                0.80389,                0.80114,                0.86131,                0.53781,                 1.3412,                0.91078,                 1.2204,              0.0016634,              0.0016634,              0.0016634
                     20,                 1.3415,                0.92334,                 1.1832,                0.76217,                0.66761,                0.75668,                0.41669,                 1.6055,                 1.0131,                 1.4008,              0.0016436,              0.0016436,              0.0016436
                     21,                 1.3335,                 0.9021,                 1.1659,                0.81172,                0.79261,                0.88026,                0.53777,                 1.3528,                0.84972,                 1.1955,              0.0016238,              0.0016238,              0.0016238
                     22,                 1.3255,                0.90227,                 1.1675,                0.80982,                0.73791,                0.84115,                0.51852,                 1.3531,                0.87878,                 1.2115,               0.001604,               0.001604,               0.001604
                     23,                 1.2881,                0.87996,                 1.1536,                0.80558,                0.84091,                0.87727,                0.54957,                 1.3247,                0.87626,                 1.1846,              0.0015842,              0.0015842,              0.0015842
                     24,                 1.3049,                0.87502,                  1.157,                0.78355,                0.81246,                0.85723,                 0.5416,                 1.2798,                0.86751,                 1.1719,              0.0015644,              0.0015644,              0.0015644
                     25,                 1.3145,                0.87196,                 1.1652,                0.78408,                0.78403,                0.83576,                0.49909,                 1.3822,                0.89014,                 1.2279,              0.0015446,              0.0015446,              0.0015446
                     26,                 1.3079,                0.87716,                 1.1614,                0.79895,                0.83542,                0.89493,                 0.5781,                 1.2818,                0.78174,                  1.154,              0.0015248,              0.0015248,              0.0015248
                     27,                 1.3003,                0.85536,                 1.1544,                0.83789,                0.82386,                0.89369,                0.56472,                 1.3198,                0.78658,                 1.1904,               0.001505,               0.001505,               0.001505
                     28,                 1.2624,                0.83446,                 1.1408,                0.86141,                0.79463,                0.89074,                0.55812,                 1.3645,                0.79127,                 1.2186,              0.0014852,              0.0014852,              0.0014852
                     29,                 1.2947,                0.82989,                 1.1477,                0.83551,                0.74716,                0.86467,                0.50729,                 1.4445,                0.84226,                  1.275,              0.0014654,              0.0014654,              0.0014654
                     30,                 1.2713,                0.81483,                 1.1381,                0.81468,                0.87421,                0.90502,                0.56714,                 1.2815,                0.75748,                  1.152,              0.0014456,              0.0014456,              0.0014456
                     31,                  1.265,                0.81021,                 1.1391,                 0.8272,                0.86648,                0.92187,                0.59887,                 1.2247,                0.73456,                 1.1133,              0.0014258,              0.0014258,              0.0014258
                     32,                 1.2483,                0.78379,                  1.128,                0.83031,                0.84943,                0.90427,                0.58122,                 1.2754,                0.71762,                 1.1583,               0.001406,               0.001406,               0.001406
                     33,                 1.2347,                0.79546,                 1.1208,                0.85323,                0.84231,                0.89218,                0.58691,                 1.2144,                0.79045,                 1.1158,              0.0013862,              0.0013862,              0.0013862
                     34,                 1.2574,                0.79543,                 1.1316,                 0.8833,                0.86364,                0.92325,                0.59543,                 1.2253,                0.71406,                 1.1093,              0.0013664,              0.0013664,              0.0013664
                     35,                 1.2334,                0.77346,                 1.1132,                0.84454,                0.87971,                0.92068,                0.59641,                 1.2966,                0.71325,                 1.1467,              0.0013466,              0.0013466,              0.0013466
                     36,                 1.2226,                  0.773,                 1.1138,                0.86718,                0.81609,                0.91625,                0.59952,                 1.2954,                0.70918,                  1.141,              0.0013268,              0.0013268,              0.0013268
                     37,                 1.2127,                0.76383,                 1.1051,                0.85056,                0.87216,                0.91041,                0.58611,                 1.2613,                 0.7053,                  1.134,               0.001307,               0.001307,               0.001307
                     38,                 1.2166,                 0.7588,                 1.1107,                0.86416,                0.88558,                0.92169,                0.59976,                 1.2478,                0.68502,                 1.1198,              0.0012872,              0.0012872,              0.0012872
                     39,                 1.2095,                0.75311,                 1.1013,                0.84392,                0.86022,                0.89943,                0.56396,                 1.3541,                0.75251,                  1.208,              0.0012674,              0.0012674,              0.0012674
                     40,                 1.2053,                0.75676,                 1.0991,                0.88011,                0.83239,                0.90141,                0.59037,                 1.2418,                0.72794,                 1.1327,              0.0012476,              0.0012476,              0.0012476
                     41,                 1.2119,                0.74436,                 1.1041,                0.86008,                0.89489,                0.92776,                0.58947,                 1.2785,                0.71825,                 1.1369,              0.0012278,              0.0012278,              0.0012278
                     42,                 1.1923,                0.73668,                 1.0946,                0.87625,                0.89489,                0.93405,                0.60639,                 1.2543,                0.70493,                 1.1337,               0.001208,               0.001208,               0.001208
                     43,                 1.1949,                0.72666,                 1.0962,                0.87153,                0.85795,                0.91922,                0.58545,                 1.2555,                0.76279,                 1.1445,              0.0011882,              0.0011882,              0.0011882
                     44,                 1.2046,                0.73554,                 1.1071,                0.87781,                 0.8608,                0.91695,                0.59188,                 1.2866,                 0.6948,                 1.1392,              0.0011684,              0.0011684,              0.0011684
                     45,                 1.1959,                0.72295,                 1.0956,                0.90179,                0.84375,                0.92849,                0.60572,                 1.2579,                0.68917,                 1.1424,              0.0011486,              0.0011486,              0.0011486
                     46,                  1.201,                0.72921,                 1.0932,                0.87408,                0.88636,                0.92776,                0.60902,                  1.239,                0.66927,                  1.133,              0.0011288,              0.0011288,              0.0011288
                     47,                 1.1705,                0.70694,                 1.0849,                0.86696,                0.87013,                0.91773,                0.60347,                 1.2602,                0.66568,                 1.1334,               0.001109,               0.001109,               0.001109
                     48,                 1.1684,                0.70268,                 1.0808,                0.86153,                0.84843,                0.90855,                0.58811,                 1.2469,                0.70473,                 1.1172,              0.0010892,              0.0010892,              0.0010892
                     49,                 1.1679,                0.69926,                 1.0894,                 0.8767,                0.88068,                0.93378,                0.63274,                 1.1728,                0.61931,                 1.0775,              0.0010694,              0.0010694,              0.0010694
                     50,                 1.1604,                0.69008,                 1.0794,                0.86807,                0.85986,                0.91986,                0.60573,                 1.2476,                0.72442,                 1.1355,              0.0010496,              0.0010496,              0.0010496
                     51,                 1.1603,                0.69603,                 1.0763,                0.89546,                0.90036,                0.94429,                0.63495,                 1.2133,                0.64474,                  1.121,              0.0010298,              0.0010298,              0.0010298
                     52,                 1.1577,                0.68843,                 1.0746,                0.84071,                0.84659,                0.91096,                0.58616,                 1.2695,                0.70572,                 1.1538,                0.00101,                0.00101,                0.00101
                     53,                 1.1532,                0.68136,                 1.0752,                0.87401,                0.82773,                0.91493,                0.60511,                 1.2564,                0.69429,                 1.1499,              0.0009902,              0.0009902,              0.0009902
                     54,                  1.151,                0.69454,                 1.0788,                0.85759,                0.86932,                0.93143,                0.62523,                 1.2014,                0.67412,                 1.1044,              0.0009704,              0.0009704,              0.0009704
                     55,                 1.1417,                0.67493,                 1.0686,                0.89867,                0.84943,                0.92386,                0.62344,                 1.2027,                0.66022,                 1.1093,              0.0009506,              0.0009506,              0.0009506
                     56,                 1.1252,                 0.6721,                 1.0611,                0.89552,                0.90098,                0.94377,                0.62718,                 1.1904,                0.62125,                 1.1031,              0.0009308,              0.0009308,              0.0009308
                     57,                 1.1086,                0.65113,                 1.0537,                 0.8823,                0.90625,                0.93378,                0.63468,                 1.1889,                0.63177,                 1.0997,               0.000911,               0.000911,               0.000911
                     58,                 1.1235,                0.65535,                 1.0662,                0.88436,                0.89073,                0.92646,                0.61693,                 1.2408,                0.63562,                 1.1395,              0.0008912,              0.0008912,              0.0008912
                     59,                 1.1147,                0.64421,                 1.0577,                0.87362,                0.90909,                0.93863,                0.61832,                 1.2364,                0.63356,                 1.1318,              0.0008714,              0.0008714,              0.0008714
                     60,                 1.1091,                0.64691,                 1.0514,                0.89136,                0.89205,                0.93316,                0.62017,                  1.201,                0.64412,                 1.1053,              0.0008516,              0.0008516,              0.0008516
                     61,                 1.1184,                0.64583,                 1.0694,                0.89226,                0.87051,                0.93796,                0.61423,                 1.2113,                 0.6048,                 1.0991,              0.0008318,              0.0008318,              0.0008318
                     62,                  1.094,                0.62179,                 1.0454,                0.90065,                0.89773,                0.93651,                 0.6287,                 1.1926,                0.60975,                 1.1022,               0.000812,               0.000812,               0.000812
                     63,                 1.1068,                0.62473,                 1.0505,                0.89457,                0.89191,                0.94011,                0.63265,                 1.2109,                0.63743,                 1.1227,              0.0007922,              0.0007922,              0.0007922
                     64,                 1.1131,                0.63818,                 1.0559,                0.90092,                0.90417,                0.94706,                0.65313,                 1.1527,                0.57239,                 1.0688,              0.0007724,              0.0007724,              0.0007724
                     65,                 1.0931,                0.63617,                 1.0403,                0.91762,                0.88601,                0.94998,                0.63891,                 1.1849,                0.60143,                 1.1009,              0.0007526,              0.0007526,              0.0007526
                     66,                 1.0986,                0.62873,                  1.054,                 0.9034,                0.92045,                0.95397,                0.65283,                 1.1471,                0.58375,                 1.0688,              0.0007328,              0.0007328,              0.0007328
                     67,                 1.0663,                0.61209,                 1.0402,                0.87533,                0.88636,                0.92942,                0.62108,                 1.2001,                0.61985,                 1.1192,               0.000713,               0.000713,               0.000713
                     68,                 1.0875,                0.61575,                 1.0452,                0.89533,                0.87482,                0.92654,                0.61277,                 1.2158,                0.62479,                 1.1329,              0.0006932,              0.0006932,              0.0006932
                     69,                 1.0721,                0.61233,                 1.0364,                0.89876,                0.90793,                0.95155,                0.65131,                 1.1572,                0.59475,                 1.0749,              0.0006734,              0.0006734,              0.0006734
                     70,                 1.0584,                0.59549,                 1.0339,                0.90736,                0.89038,                0.95007,                 0.6377,                 1.1996,                0.59299,                 1.1048,              0.0006536,              0.0006536,              0.0006536
                     71,                 1.0741,                0.59853,                 1.0375,                0.88749,                0.91193,                0.95469,                0.64792,                 1.1905,                0.61309,                 1.0934,              0.0006338,              0.0006338,              0.0006338
                     72,                 1.0585,                0.59792,                 1.0288,                0.87441,                 0.9099,                0.94762,                0.64625,                 1.1496,                0.58718,                 1.0793,               0.000614,               0.000614,               0.000614
                     73,                 1.0611,                0.59319,                 1.0353,                0.88152,                0.90888,                 0.9439,                 0.6419,                 1.1552,                0.59376,                 1.0829,              0.0005942,              0.0005942,              0.0005942
                     74,                 1.0468,                 0.5847,                 1.0267,                0.91619,                 0.8892,                0.94608,                0.64052,                 1.1811,                0.59883,                 1.0875,              0.0005744,              0.0005744,              0.0005744
                     75,                 1.0368,                0.57812,                 1.0287,                0.86697,                0.92575,                0.94737,                0.63727,                 1.1551,                0.59284,                 1.0893,              0.0005546,              0.0005546,              0.0005546
                     76,                 1.0637,                0.59166,                 1.0364,                0.89553,                0.87216,                0.93907,                0.63279,                 1.1953,                0.60506,                 1.1115,              0.0005348,              0.0005348,              0.0005348
                     77,                   1.04,                0.56891,                 1.0268,                0.90964,                0.91761,                0.94964,                0.64799,                 1.1782,                0.58383,                 1.0949,               0.000515,               0.000515,               0.000515
                     78,                  1.044,                0.57624,                 1.0259,                0.91398,                0.87784,                0.93024,                0.63409,                 1.1456,                0.59701,                 1.0899,              0.0004952,              0.0004952,              0.0004952
                     79,                  1.007,                0.55712,                 1.0131,                0.91137,                0.90341,                0.94965,                0.64483,                 1.1792,                0.57304,                 1.1079,              0.0004754,              0.0004754,              0.0004754
                     80,                 1.0278,                0.56465,                 1.0212,                0.91718,                0.88352,                0.94562,                0.65153,                  1.161,                0.58025,                 1.0844,              0.0004556,              0.0004556,              0.0004556
                     81,                0.99806,                0.54739,                 1.0093,                0.89568,                0.90909,                0.95067,                0.66109,                 1.1379,                0.55543,                 1.0739,              0.0004358,              0.0004358,              0.0004358
                     82,                 1.0232,                0.55745,                 1.0215,                0.89097,                0.92864,                0.95077,                0.64652,                 1.1778,                0.55199,                 1.0986,               0.000416,               0.000416,               0.000416
