                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                 1.3671,                0.93263,                 1.2116,                0.86992,                0.86961,                0.92681,                0.59351,                 1.2682,                0.74354,                 1.1899,               0.008878,               0.008878,               0.008878
                     37,                 1.3575,                0.93441,                 1.2059,                0.85344,                0.88545,                0.93018,                0.58457,                 1.2506,                0.75918,                 1.1751,               0.008845,               0.008845,               0.008845
                     38,                 1.3722,                0.91167,                 1.2206,                0.82552,                0.87889,                0.92847,                0.57822,                 1.2729,                0.77463,                 1.1835,               0.008812,               0.008812,               0.008812
                     39,                 1.3715,                0.91543,                 1.2121,                0.84134,                0.85759,                 0.9188,                0.59713,                 1.2196,                0.77239,                 1.1631,               0.008779,               0.008779,               0.008779
                     40,                 1.3689,                0.94421,                 1.2066,                0.85909,                0.80805,                0.90518,                0.58724,                 1.2437,                0.78258,                 1.1403,               0.008746,               0.008746,               0.008746
                     41,                  1.377,                0.92078,                  1.219,                0.85634,                0.83901,                0.90505,                0.57206,                 1.2425,                0.78712,                 1.1652,               0.008713,               0.008713,               0.008713
                     42,                 1.3721,                0.92824,                 1.2059,                0.90393,                0.83591,                0.92014,                0.59396,                  1.201,                 0.7532,                 1.1279,                0.00868,                0.00868,                0.00868
                     43,                 1.3528,                0.91214,                 1.1986,                0.86422,                0.89474,                0.93012,                0.60897,                 1.2022,                0.74197,                 1.1419,               0.008647,               0.008647,               0.008647
                     44,                 1.3568,                0.88277,                  1.201,                0.88113,                 0.8491,                0.92183,                0.58762,                 1.2469,                0.75517,                 1.1674,               0.008614,               0.008614,               0.008614
                     45,                 1.3317,                0.87458,                 1.1882,                0.86989,                0.85139,                0.92879,                0.58773,                 1.2329,                0.75631,                   1.15,               0.008581,               0.008581,               0.008581
                     46,                 1.3374,                0.87543,                 1.1969,                0.87282,                0.89236,                 0.9276,                0.61184,                 1.1706,                0.72482,                  1.138,               0.008548,               0.008548,               0.008548
                     47,                 1.3417,                0.89571,                 1.1877,                0.92151,                0.87231,                0.94134,                0.61462,                 1.2313,                0.70381,                 1.1446,               0.008515,               0.008515,               0.008515
                     48,                 1.3626,                0.89733,                 1.2044,                0.83561,                0.85759,                0.91599,                0.60648,                 1.2206,                0.74204,                 1.1414,               0.008482,               0.008482,               0.008482
                     49,                 1.3447,                0.89231,                 1.1971,                0.92622,                0.84211,                0.93774,                0.61777,                 1.2091,                0.71676,                 1.1499,               0.008449,               0.008449,               0.008449
                     50,                 1.3658,                0.88054,                  1.204,                0.88166,                0.88235,                0.94408,                0.59638,                 1.2847,                0.71333,                 1.1914,               0.008416,               0.008416,               0.008416
                     51,                 1.3275,                0.85957,                 1.1905,                0.91095,                0.89783,                0.94462,                0.59948,                 1.2594,                0.71407,                 1.1498,               0.008383,               0.008383,               0.008383
                     52,                 1.3311,                0.86543,                  1.189,                0.86138,                0.87616,                 0.9284,                0.61496,                 1.2275,                0.68446,                 1.1526,                0.00835,                0.00835,                0.00835
                     53,                 1.3288,                0.85416,                 1.1768,                0.87357,                0.83901,                0.91735,                0.58203,                 1.2643,                0.73358,                 1.1757,               0.008317,               0.008317,               0.008317
                     54,                 1.3217,                 0.8552,                 1.1806,                0.88688,                0.87616,                0.93816,                0.61148,                 1.2005,                0.68277,                  1.136,               0.008284,               0.008284,               0.008284
                     55,                 1.3054,                0.82964,                 1.1747,                0.87926,                0.88854,                0.92809,                0.61253,                 1.1835,                0.70847,                 1.1207,               0.008251,               0.008251,               0.008251
                     56,                 1.2844,                0.84019,                 1.1591,                0.90018,                0.86547,                0.92647,                0.61453,                 1.2329,                0.69159,                 1.1569,               0.008218,               0.008218,               0.008218
                     57,                 1.3377,                0.85723,                 1.1836,                0.84398,                0.87088,                0.92277,                0.59281,                 1.2329,                0.70368,                 1.1404,               0.008185,               0.008185,               0.008185
                     58,                 1.2968,                0.82597,                 1.1674,                0.92414,                0.85449,                0.93245,                0.61508,                 1.1746,                0.69091,                 1.1164,               0.008152,               0.008152,               0.008152
                     59,                 1.3057,                0.83428,                  1.173,                0.87842,                 0.8947,                0.92636,                0.59503,                 1.2263,                0.71809,                 1.1711,               0.008119,               0.008119,               0.008119
                     60,                 1.3053,                0.83454,                 1.1717,                0.85479,                0.86378,                0.92156,                 0.6229,                 1.1522,                0.69792,                 1.1086,               0.008086,               0.008086,               0.008086
                     61,                 1.2805,                0.82646,                 1.1545,                0.92956,                0.85792,                0.93896,                0.61057,                 1.1981,                0.66692,                 1.1283,               0.008053,               0.008053,               0.008053
                     62,                 1.2766,                0.81353,                 1.1549,                0.89726,                0.89228,                0.94164,                0.62711,                 1.1825,                0.65135,                 1.1153,                0.00802,                0.00802,                0.00802
                     63,                 1.2857,                0.81376,                  1.162,                0.92755,                0.85449,                0.94648,                0.61828,                 1.2178,                0.65491,                 1.1323,               0.007987,               0.007987,               0.007987
                     64,                 1.2985,                0.81369,                  1.165,                0.89747,                0.89164,                0.94464,                0.61422,                 1.2444,                 0.6733,                 1.1523,               0.007954,               0.007954,               0.007954
                     65,                 1.2786,                0.80504,                 1.1555,                0.88043,                0.86624,                0.92902,                0.61911,                 1.1704,                0.68712,                 1.1041,               0.007921,               0.007921,               0.007921
                     66,                 1.2835,                0.82371,                 1.1599,                0.90837,                0.90712,                0.95478,                0.63304,                 1.1995,                0.62229,                 1.1225,               0.007888,               0.007888,               0.007888
                     67,                 1.2624,                0.80293,                 1.1503,                0.90853,                0.89783,                0.94272,                0.61965,                 1.1608,                0.66407,                  1.112,               0.007855,               0.007855,               0.007855
                     68,                 1.2647,                 0.7868,                 1.1431,                0.91417,                0.85731,                0.93304,                0.61295,                  1.239,                0.66603,                 1.1462,               0.007822,               0.007822,               0.007822
                     69,                 1.2736,                0.79093,                 1.1544,                0.87293,                0.87204,                 0.9345,                0.61607,                 1.2042,                 0.6804,                  1.135,               0.007789,               0.007789,               0.007789
                     70,                 1.2764,                0.80745,                 1.1595,                 0.8971,                0.83675,                0.93296,                0.63416,                  1.124,                0.66032,                 1.0972,               0.007756,               0.007756,               0.007756
                     71,                 1.2711,                0.78733,                 1.1473,                0.85345,                0.89164,                0.93782,                0.62485,                 1.1778,                0.67293,                 1.1114,               0.007723,               0.007723,               0.007723
                     72,                 1.2814,                0.80667,                 1.1663,                0.90141,                0.87754,                0.94241,                 0.6163,                 1.1965,                0.65218,                 1.1236,                0.00769,                0.00769,                0.00769
                     73,                 1.2681,                0.78695,                 1.1543,                0.89468,                0.87926,                0.94392,                0.61597,                  1.208,                 0.6678,                 1.1391,               0.007657,               0.007657,               0.007657
                     74,                 1.2728,                  0.802,                 1.1615,                0.86406,                0.91022,                0.94408,                0.62785,                 1.1721,                0.64551,                 1.1082,               0.007624,               0.007624,               0.007624
                     75,                 1.2662,                0.78352,                 1.1522,                0.90862,                0.85139,                0.94367,                0.63517,                 1.1739,                0.64384,                 1.1145,               0.007591,               0.007591,               0.007591
                     76,                  1.255,                0.78641,                 1.1454,                 0.9115,                0.85139,                0.94667,                0.62947,                 1.1488,                0.64896,                 1.1004,               0.007558,               0.007558,               0.007558
