                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     28,                 1.3478,                0.91118,                 1.1636,                0.80071,                0.85227,                0.88672,                0.55087,                 1.3356,                0.81028,                 1.1727,               0.009142,               0.009142,               0.009142
                     29,                 1.3668,                0.90288,                 1.1986,                0.81472,                0.83807,                 0.8908,                0.54368,                  1.322,                 0.8274,                 1.1963,               0.009109,               0.009109,               0.009109
                     30,                 1.3586,                0.93609,                 1.1938,                0.81971,                0.84375,                0.88888,                 0.5542,                 1.3013,                0.84577,                   1.17,               0.009076,               0.009076,               0.009076
                     31,                 1.3451,                0.90263,                 1.1868,                0.80986,                0.82102,                0.89245,                0.56406,                 1.2923,                0.79392,                 1.1584,               0.009043,               0.009043,               0.009043
                     32,                 1.3275,                0.90694,                 1.1748,                0.81075,                0.84943,                0.88955,                0.56573,                 1.2984,                 0.7912,                 1.1631,                0.00901,                0.00901,                0.00901
                     33,                 1.3023,                0.89101,                 1.1589,                 0.8253,                0.84375,                0.90968,                0.59254,                 1.2382,                0.77507,                 1.1239,               0.008977,               0.008977,               0.008977
                     34,                 1.3173,                0.86746,                 1.1613,                0.85328,                0.84091,                0.89342,                0.55807,                 1.3088,                0.78678,                 1.1683,               0.008944,               0.008944,               0.008944
                     35,                 1.3153,                0.87477,                 1.1741,                 0.8297,                0.80682,                0.87584,                0.55406,                  1.341,                0.81626,                 1.1928,               0.008911,               0.008911,               0.008911
                     36,                 1.3155,                0.88315,                 1.1763,                0.83278,                0.84943,                0.87551,                0.54677,                 1.3181,                0.83795,                  1.188,               0.008878,               0.008878,               0.008878
                     37,                 1.2791,                0.83643,                 1.1474,                0.84961,                0.84659,                 0.9037,                0.57707,                 1.2738,                0.77363,                 1.1496,               0.008845,               0.008845,               0.008845
                     38,                 1.2976,                0.87261,                  1.165,                0.82224,                0.86364,                 0.8987,                0.56405,                 1.2788,                0.78261,                  1.158,               0.008812,               0.008812,               0.008812
                     39,                 1.2924,                0.84826,                  1.157,                0.85196,                0.83239,                 0.9115,                 0.5962,                 1.2255,                 0.7665,                 1.1377,               0.008779,               0.008779,               0.008779
                     40,                 1.2827,                0.83653,                 1.1489,                0.86314,                0.79261,                0.89212,                0.56746,                 1.2781,                0.78268,                 1.1446,               0.008746,               0.008746,               0.008746
                     41,                 1.2863,                0.83898,                 1.1476,                0.81676,                0.87375,                0.90297,                0.57184,                 1.3144,                0.75174,                 1.1662,               0.008713,               0.008713,               0.008713
                     42,                 1.2932,                0.84489,                 1.1598,                0.84544,                0.85472,                0.90052,                0.56104,                 1.2743,                0.78594,                 1.1655,                0.00868,                0.00868,                0.00868
                     43,                 1.2663,                0.83943,                 1.1445,                 0.8432,                0.84023,                0.90158,                0.58777,                 1.2849,                0.75193,                 1.1443,               0.008647,               0.008647,               0.008647
                     44,                 1.2775,                0.83251,                 1.1417,                0.86472,                0.87167,                0.92134,                0.59732,                 1.2735,                0.73397,                 1.1446,               0.008614,               0.008614,               0.008614
                     45,                 1.2735,                0.81473,                 1.1383,                0.85212,                0.86759,                0.92821,                0.59078,                 1.2571,                0.69817,                 1.1294,               0.008581,               0.008581,               0.008581
                     46,                 1.2669,                0.81772,                 1.1417,                0.87428,                0.79024,                0.87861,                0.53139,                  1.325,                0.79866,                 1.1782,               0.008548,               0.008548,               0.008548
                     47,                 1.2638,                0.79846,                 1.1336,                0.86798,                 0.8592,                0.90567,                0.57869,                 1.2735,                0.73893,                   1.14,               0.008515,               0.008515,               0.008515
                     48,                 1.2548,                0.79671,                 1.1306,                0.87605,                0.88351,                0.92911,                0.59797,                 1.2847,                0.72059,                 1.1577,               0.008482,               0.008482,               0.008482
                     49,                 1.2555,                0.79983,                  1.137,                0.82878,                0.88352,                0.91694,                 0.5913,                 1.2433,                0.72663,                 1.1437,               0.008449,               0.008449,               0.008449
                     50,                 1.2459,                 0.7936,                 1.1304,                0.88266,                0.85795,                0.92791,                0.59473,                 1.2726,                0.71146,                 1.1387,               0.008416,               0.008416,               0.008416
                     51,                 1.2522,                0.77969,                 1.1265,                0.86596,                0.85795,                0.90661,                 0.5764,                 1.2982,                0.73019,                 1.1652,               0.008383,               0.008383,               0.008383
                     52,                  1.255,                 0.7889,                 1.1318,                0.86898,                0.89773,                0.94093,                0.61186,                  1.269,                0.69551,                 1.1498,                0.00835,                0.00835,                0.00835
                     53,                 1.2474,                0.78054,                 1.1384,                0.83443,                0.87336,                0.91876,                0.60192,                  1.237,                0.68819,                 1.1232,               0.008317,               0.008317,               0.008317
                     54,                 1.2458,                0.78382,                 1.1311,                0.87821,                0.89205,                0.92322,                 0.5867,                 1.2617,                0.71901,                 1.1512,               0.008284,               0.008284,               0.008284
                     55,                 1.2545,                0.77439,                 1.1284,                0.84041,                0.84943,                0.91118,                0.59581,                 1.2264,                0.72165,                 1.1227,               0.008251,               0.008251,               0.008251
                     56,                 1.2092,                0.75907,                 1.1195,                0.88602,                0.86125,                0.93178,                0.60984,                 1.2295,                0.66374,                 1.1174,               0.008218,               0.008218,               0.008218
                     57,                 1.2465,                0.77591,                 1.1314,                 0.8626,                0.87784,                0.91989,                0.60018,                 1.2337,                0.67816,                 1.1194,               0.008185,               0.008185,               0.008185
                     58,                 1.2206,                0.74816,                 1.1168,                0.87587,                0.86932,                0.92014,                0.59553,                  1.259,                0.70679,                 1.1446,               0.008152,               0.008152,               0.008152
                     59,                 1.2084,                0.74677,                 1.1064,                0.84018,                0.89489,                0.91587,                0.60114,                 1.2399,                0.68554,                 1.1229,               0.008119,               0.008119,               0.008119
                     60,                 1.2153,                0.75998,                 1.1047,                0.86862,                0.88279,                0.92636,                0.60229,                 1.2453,                0.70734,                 1.1264,               0.008086,               0.008086,               0.008086
                     61,                 1.2264,                0.75906,                 1.1191,                0.86528,                0.87585,                0.92453,                  0.585,                 1.2462,                0.70324,                 1.1245,               0.008053,               0.008053,               0.008053
                     62,                 1.1948,                0.73933,                 1.1059,                0.83915,                0.88926,                0.91339,                0.57877,                 1.2787,                0.71523,                 1.1466,                0.00802,                0.00802,                0.00802
                     63,                 1.2124,                0.75385,                 1.1075,                0.87153,                 0.8892,                0.92458,                0.61362,                 1.2032,                0.67869,                 1.1029,               0.007987,               0.007987,               0.007987
                     64,                 1.2237,                0.73698,                 1.1081,                0.84518,                0.93182,                 0.9314,                0.61546,                 1.2183,                0.66908,                 1.1162,               0.007954,               0.007954,               0.007954
                     65,                 1.2196,                0.75043,                 1.1129,                0.89131,                0.88529,                0.93091,                0.61827,                 1.2044,                0.65747,                 1.1047,               0.007921,               0.007921,               0.007921
                     66,                 1.2053,                0.73224,                 1.1047,                0.85661,                0.90909,                0.93029,                0.61565,                 1.2211,                0.65259,                 1.1133,               0.007888,               0.007888,               0.007888
                     67,                 1.1974,                0.72772,                 1.1054,                0.87558,                0.87963,                0.92889,                0.61855,                 1.2119,                0.65354,                  1.108,               0.007855,               0.007855,               0.007855
                     68,                 1.2072,                 0.7307,                 1.1024,                0.87251,                0.91381,                0.92417,                0.60609,                 1.2188,                0.65806,                 1.1138,               0.007822,               0.007822,               0.007822
                     69,                 1.1993,                0.74421,                 1.1033,                0.88429,                0.85227,                0.91325,                0.59848,                 1.2216,                0.69991,                 1.1243,               0.007789,               0.007789,               0.007789
                     70,                   1.19,                 0.7217,                 1.0991,                0.89291,                0.89489,                0.93055,                0.60369,                 1.2257,                0.65233,                  1.129,               0.007756,               0.007756,               0.007756
                     71,                 1.1874,                0.70464,                 1.0866,                0.90733,                0.86364,                0.93599,                0.62407,                 1.1942,                0.63486,                 1.0974,               0.007723,               0.007723,               0.007723
                     72,                 1.1846,                0.71651,                 1.0893,                0.85242,                0.89773,                0.92155,                0.61298,                   1.22,                0.66085,                 1.1132,                0.00769,                0.00769,                0.00769
                     73,                 1.1848,                0.71505,                  1.096,                0.87182,                0.89489,                0.92611,                0.59273,                 1.2694,                0.67482,                  1.149,               0.007657,               0.007657,               0.007657
                     74,                 1.1668,                0.70423,                 1.0782,                0.88118,                0.84272,                0.92011,                0.60728,                 1.2127,                0.65839,                 1.1137,               0.007624,               0.007624,               0.007624
                     75,                 1.1683,                 0.6974,                 1.0918,                 0.9017,                0.90057,                0.93638,                0.62622,                 1.2031,                0.60741,                  1.101,               0.007591,               0.007591,               0.007591
                     76,                 1.1711,                0.70264,                 1.0903,                 0.8549,                0.91193,                0.93631,                0.63566,                  1.185,                0.62055,                 1.0844,               0.007558,               0.007558,               0.007558
                     77,                 1.1852,                0.71152,                 1.0893,                0.90329,                0.90214,                0.94893,                0.62831,                 1.2156,                0.64014,                 1.1072,               0.007525,               0.007525,               0.007525
                     78,                  1.168,                0.71053,                 1.0793,                0.88518,                0.88636,                0.94421,                0.62838,                 1.1923,                0.62434,                 1.1022,               0.007492,               0.007492,               0.007492
                     79,                 1.1527,                0.68242,                 1.0729,                 0.9091,                0.88352,                0.93246,                0.62519,                 1.1861,                0.60657,                 1.0939,               0.007459,               0.007459,               0.007459
                     80,                 1.1433,                0.68792,                  1.073,                0.88831,                0.90381,                0.93656,                0.62838,                 1.1969,                0.61785,                 1.0986,               0.007426,               0.007426,               0.007426
                     81,                 1.1608,                0.68006,                  1.081,                0.90329,                0.90057,                0.93698,                0.61652,                 1.2154,                0.63988,                   1.11,               0.007393,               0.007393,               0.007393
                     82,                 1.1624,                0.68434,                 1.0831,                0.89071,                0.91477,                0.93979,                0.63056,                  1.192,                0.59709,                 1.0994,                0.00736,                0.00736,                0.00736
                     83,                 1.1563,                0.68744,                 1.0813,                0.84805,                0.90625,                0.92401,                0.62503,                  1.194,                0.63688,                 1.1076,               0.007327,               0.007327,               0.007327
                     84,                 1.1361,                0.67636,                 1.0725,                0.88175,                0.91089,                 0.9342,                0.63059,                 1.1897,                0.61988,                 1.0954,               0.007294,               0.007294,               0.007294
                     85,                 1.1517,                0.67136,                 1.0757,                0.91539,                0.86932,                0.93018,                0.62094,                 1.2051,                0.61656,                 1.0997,               0.007261,               0.007261,               0.007261
                     86,                 1.1413,                0.66979,                 1.0681,                0.89657,                0.88636,                0.93359,                0.63447,                 1.1856,                 0.6083,                 1.0947,               0.007228,               0.007228,               0.007228
                     87,                 1.1493,                0.67006,                 1.0743,                0.89412,                 0.8892,                 0.9433,                0.63347,                 1.2051,                0.60284,                 1.0952,               0.007195,               0.007195,               0.007195
                     88,                  1.128,                0.67869,                 1.0569,                0.87406,                0.90057,                0.93124,                0.61985,                 1.2159,                0.63147,                 1.1248,               0.007162,               0.007162,               0.007162
                     89,                 1.1379,                 0.6774,                 1.0705,                0.86694,                0.88847,                0.92394,                0.62338,                 1.2139,                0.65018,                 1.1096,               0.007129,               0.007129,               0.007129
                     90,                 1.1371,                0.67115,                 1.0671,                0.90439,                0.89489,                0.94563,                0.62898,                 1.1886,                0.62362,                  1.088,               0.007096,               0.007096,               0.007096
                     91,                 1.1348,                0.66715,                 1.0681,                0.85827,                0.91177,                 0.9332,                0.63056,                 1.1726,                0.62015,                  1.097,               0.007063,               0.007063,               0.007063
                     92,                   1.13,                0.65325,                 1.0644,                0.89702,                0.90625,                0.94692,                0.64397,                  1.173,                0.57481,                 1.0786,                0.00703,                0.00703,                0.00703
                     93,                 1.1178,                0.64789,                  1.062,                0.89656,                0.88647,                0.94535,                0.63138,                 1.2042,                0.61299,                 1.1017,               0.006997,               0.006997,               0.006997
                     94,                 1.1339,                0.65443,                 1.0596,                0.89552,                0.90057,                0.94696,                0.64849,                 1.1617,                0.60417,                 1.0751,               0.006964,               0.006964,               0.006964
                     95,                 1.1162,                0.64291,                 1.0541,                 0.8846,                0.92614,                0.94011,                0.63841,                 1.1555,                0.59518,                 1.0824,               0.006931,               0.006931,               0.006931
                     96,                 1.1335,                0.65302,                 1.0625,                0.89178,                0.91761,                0.94346,                 0.6515,                 1.1585,                0.59263,                 1.0771,               0.006898,               0.006898,               0.006898
                     97,                 1.1247,                0.64937,                 1.0585,                0.89155,                0.88752,                0.93099,                0.62886,                 1.1862,                 0.6098,                 1.1023,               0.006865,               0.006865,               0.006865
                     98,                 1.1276,                0.65018,                 1.0641,                 0.9155,                 0.8892,                0.93501,                0.63381,                 1.1969,                0.59673,                 1.1061,               0.006832,               0.006832,               0.006832
                     99,                  1.117,                0.64484,                 1.0644,                0.90429,                0.88352,                0.94356,                0.63762,                 1.1805,                0.60599,                 1.0845,               0.006799,               0.006799,               0.006799
                    100,                 1.1117,                0.64413,                 1.0554,                0.87896,                0.90775,                0.92583,                0.62661,                 1.1971,                0.58873,                 1.1089,               0.006766,               0.006766,               0.006766
                    101,                  1.104,                0.63922,                 1.0496,                0.91249,                0.88865,                0.93241,                0.62416,                 1.1954,                0.60177,                 1.1006,               0.006733,               0.006733,               0.006733
                    102,                  1.103,                0.63476,                 1.0509,                  0.901,                0.92045,                0.95106,                0.63229,                  1.202,                0.57726,                 1.0999,                 0.0067,                 0.0067,                 0.0067
                    103,                  1.118,                0.64313,                 1.0541,                 0.9045,                0.90341,                  0.947,                0.64293,                 1.1621,                0.57441,                 1.0803,               0.006667,               0.006667,               0.006667
                    104,                 1.1045,                0.64326,                 1.0552,                0.88281,                 0.9202,                0.93967,                0.63556,                 1.1707,                0.57796,                 1.0776,               0.006634,               0.006634,               0.006634
                    105,                 1.1146,                0.64507,                 1.0584,                0.89053,                0.92898,                0.94273,                0.63901,                 1.1453,                0.58319,                 1.0649,               0.006601,               0.006601,               0.006601
                    106,                 1.1156,                0.63549,                 1.0558,                 0.8949,                0.89773,                 0.9289,                0.63402,                 1.1585,                0.57226,                 1.0857,               0.006568,               0.006568,               0.006568
                    107,                 1.0809,                0.62434,                 1.0512,                0.91084,                 0.8997,                0.94344,                0.64364,                 1.1777,                 0.5678,                 1.0945,               0.006535,               0.006535,               0.006535
                    108,                  1.068,                0.62552,                 1.0433,                0.88877,                0.90797,                0.94186,                0.64267,                 1.1735,                0.55864,                 1.1077,               0.006502,               0.006502,               0.006502
                    109,                 1.1135,                0.62509,                 1.0626,                0.89494,                0.91477,                0.94816,                0.63397,                 1.1961,                0.57404,                 1.0998,               0.006469,               0.006469,               0.006469
                    110,                 1.0858,                0.62489,                 1.0453,                0.90371,                0.91477,                0.93842,                0.64922,                 1.1334,                 0.5724,                 1.0828,               0.006436,               0.006436,               0.006436
                    111,                 1.0766,                0.60895,                 1.0437,                0.89366,                 0.9311,                0.93215,                0.64186,                 1.1323,                0.55417,                 1.0778,               0.006403,               0.006403,               0.006403
                    112,                 1.0917,                0.61514,                 1.0483,                0.89406,                 0.9375,                0.94697,                0.65332,                 1.1326,                0.56647,                 1.0629,                0.00637,                0.00637,                0.00637
                    113,                 1.0897,                0.62221,                 1.0468,                0.90698,                0.91406,                 0.9439,                0.65089,                 1.1279,                0.56283,                 1.0715,               0.006337,               0.006337,               0.006337
                    114,                 1.0726,                0.60359,                 1.0369,                0.89925,                0.89773,                 0.9421,                0.64695,                 1.1499,                 0.5861,                 1.0749,               0.006304,               0.006304,               0.006304
                    115,                 1.0752,                0.61107,                 1.0398,                0.91473,                 0.8892,                0.92932,                0.65012,                 1.1267,                0.56691,                 1.0664,               0.006271,               0.006271,               0.006271
                    116,                 1.0875,                0.61781,                 1.0475,                0.90271,                0.92259,                0.95367,                0.66194,                 1.1439,                0.55793,                 1.0686,               0.006238,               0.006238,               0.006238
                    117,                 1.0641,                0.60557,                  1.035,                0.91823,                0.90057,                0.94278,                0.63308,                 1.1702,                0.58673,                 1.0811,               0.006205,               0.006205,               0.006205
                    118,                  1.074,                0.60825,                 1.0341,                0.89543,                0.92438,                0.94884,                0.65064,                 1.1505,                 0.5723,                 1.0775,               0.006172,               0.006172,               0.006172
                    119,                 1.0761,                0.61728,                 1.0409,                0.89204,                0.92614,                0.94666,                0.65937,                 1.1327,                0.53999,                 1.0695,               0.006139,               0.006139,               0.006139
                    120,                 1.0808,                0.63176,                 1.0485,                0.92057,                0.88068,                  0.948,                0.65169,                 1.1373,                0.57373,                 1.0706,               0.006106,               0.006106,               0.006106
                    121,                 1.0795,                0.61256,                 1.0365,                0.90728,                0.91761,                0.94501,                0.66005,                 1.1452,                0.56063,                 1.0644,               0.006073,               0.006073,               0.006073
                    122,                 1.0575,                0.58977,                 1.0275,                0.94722,                0.88068,                0.95127,                0.65376,                 1.1288,                 0.5461,                  1.064,                0.00604,                0.00604,                0.00604
                    123,                 1.0437,                0.58706,                  1.027,                 0.9186,                0.89489,                0.94537,                0.65499,                 1.1397,                0.56001,                 1.0712,               0.006007,               0.006007,               0.006007
                    124,                 1.0555,                0.59156,                  1.034,                0.89101,                0.90576,                0.94289,                0.65779,                 1.1272,                0.54341,                 1.0532,               0.005974,               0.005974,               0.005974
                    125,                 1.0496,                 0.5816,                 1.0282,                 0.9159,                0.90625,                0.93954,                  0.656,                 1.1172,                0.53461,                 1.0496,               0.005941,               0.005941,               0.005941
                    126,                  1.067,                0.59187,                 1.0373,                0.89827,                0.91193,                0.94785,                0.65411,                 1.1476,                0.56375,                 1.0633,               0.005908,               0.005908,               0.005908
                    127,                 1.0449,                0.59446,                 1.0211,                0.91083,                0.89958,                0.94766,                0.65261,                 1.1416,                0.57159,                 1.0676,               0.005875,               0.005875,               0.005875
                    128,                 1.0408,                0.58525,                 1.0293,                0.88721,                0.92045,                  0.943,                0.66094,                 1.1178,                0.54744,                 1.0589,               0.005842,               0.005842,               0.005842
                    129,                 1.0287,                0.57318,                 1.0219,                0.90497,                0.90909,                0.95189,                0.65122,                 1.1422,                0.55955,                 1.0725,               0.005809,               0.005809,               0.005809
                    130,                 1.0474,                0.58719,                 1.0276,                0.90894,                0.90744,                0.95189,                0.65771,                 1.1518,                0.54879,                 1.0756,               0.005776,               0.005776,               0.005776
                    131,                 1.0534,                  0.592,                 1.0282,                0.89788,                0.92423,                0.95281,                0.66211,                 1.1361,                0.55693,                 1.0757,               0.005743,               0.005743,               0.005743
                    132,                 1.0369,                0.58311,                 1.0218,                0.91575,                0.91761,                 0.9541,                0.66436,                 1.1227,                0.52826,                 1.0637,                0.00571,                0.00571,                0.00571
                    133,                 1.0156,                 0.5804,                 1.0113,                0.89848,                0.91477,                0.95547,                0.65657,                  1.135,                0.53188,                  1.067,               0.005677,               0.005677,               0.005677
                    134,                 1.0361,                0.58573,                 1.0198,                0.92392,                0.89704,                0.95245,                0.65803,                   1.13,                0.53995,                 1.0721,               0.005644,               0.005644,               0.005644
                    135,                 1.0437,                0.59164,                 1.0273,                0.91726,                0.90341,                0.95257,                0.66875,                  1.128,                0.53493,                 1.0704,               0.005611,               0.005611,               0.005611
                    136,                 1.0251,                0.57002,                 1.0176,                0.93944,                0.88141,                0.94868,                0.65554,                 1.1384,                0.53922,                   1.07,               0.005578,               0.005578,               0.005578
                    137,                 1.0212,                0.57253,                 1.0118,                0.90912,                0.93466,                0.95601,                 0.6698,                 1.1077,                 0.5282,                 1.0508,               0.005545,               0.005545,               0.005545
                    138,                 1.0323,                0.58301,                   1.02,                0.92526,                0.90909,                0.95922,                0.66935,                 1.1295,                0.52378,                  1.061,               0.005512,               0.005512,               0.005512
                    139,                 1.0215,                0.56752,                 1.0138,                0.93042,                0.93182,                0.95601,                 0.6585,                  1.114,                0.51586,                 1.0601,               0.005479,               0.005479,               0.005479
                    140,                 1.0382,                0.58034,                 1.0231,                0.90769,                0.92187,                0.95284,                0.66559,                 1.1355,                 0.5299,                 1.0706,               0.005446,               0.005446,               0.005446
                    141,                 1.0185,                0.56818,                 1.0192,                0.91403,                0.92898,                0.95563,                0.66987,                 1.1267,                0.52553,                 1.0654,               0.005413,               0.005413,               0.005413
                    142,                 1.0119,                0.56615,                 1.0072,                0.92627,                0.89773,                0.95402,                0.66807,                 1.1059,                0.52174,                 1.0566,                0.00538,                0.00538,                0.00538
                    143,                 1.0165,                0.56778,                  1.013,                0.87071,                0.93745,                0.95313,                0.66049,                 1.1192,                0.52976,                 1.0654,               0.005347,               0.005347,               0.005347
                    144,                 1.0193,                0.56473,                 1.0135,                0.90907,                0.91761,                0.95464,                0.67125,                 1.0966,                0.50992,                 1.0512,               0.005314,               0.005314,               0.005314
                    145,                 1.0239,                0.57245,                  1.012,                0.92156,                0.88636,                0.95216,                0.66905,                 1.1095,                0.53571,                 1.0516,               0.005281,               0.005281,               0.005281
                    146,                 1.0078,                0.55921,                 1.0085,                0.90103,                0.90524,                0.94793,                0.66153,                 1.0971,                0.51796,                 1.0415,               0.005248,               0.005248,               0.005248
                    147,                 1.0234,                0.56306,                 1.0141,                0.90519,                0.92898,                  0.953,                0.66195,                 1.1088,                0.52419,                 1.0509,               0.005215,               0.005215,               0.005215
                    148,                0.99173,                0.54265,                 1.0002,                0.89843,                 0.9375,                0.95045,                0.66729,                 1.0926,                0.51245,                 1.0443,               0.005182,               0.005182,               0.005182
                    149,                0.98815,                0.54992,                 1.0009,                0.89967,                0.93182,                0.95827,                0.67483,                 1.0818,                0.52344,                 1.0446,               0.005149,               0.005149,               0.005149
                    150,                 1.0303,                0.57424,                 1.0173,                0.88308,                0.92898,                0.95228,                 0.6699,                 1.0865,                  0.529,                 1.0428,               0.005116,               0.005116,               0.005116
                    151,                 1.0064,                0.55095,                 1.0053,                0.90279,                0.92338,                0.95421,                  0.667,                 1.1184,                0.51958,                 1.0545,               0.005083,               0.005083,               0.005083
                    152,                 1.0115,                0.55907,                 1.0061,                0.92703,                0.90228,                0.95044,                0.66327,                 1.1199,                0.52371,                 1.0506,                0.00505,                0.00505,                0.00505
                    153,                0.97689,                 0.5443,                 1.0025,                0.92564,                0.89489,                0.95775,                0.68338,                 1.1099,                0.51132,                 1.0611,               0.005017,               0.005017,               0.005017
                    154,                 1.0155,                0.56744,                 1.0179,                0.92684,                0.89981,                 0.9581,                0.67691,                 1.1058,                0.50849,                 1.0548,               0.004984,               0.004984,               0.004984
                    155,                0.98953,                 0.5509,                0.99886,                0.92454,                0.91477,                0.95621,                0.67417,                  1.106,                0.51421,                 1.0561,               0.004951,               0.004951,               0.004951
                    156,                0.99807,                0.54435,                  1.005,                0.90888,                0.93466,                0.96287,                0.67441,                 1.1081,                0.51424,                 1.0529,               0.004918,               0.004918,               0.004918
                    157,                 0.9859,                0.54401,                 1.0004,                0.90528,                0.92314,                0.95088,                0.66946,                  1.101,                0.52253,                 1.0495,               0.004885,               0.004885,               0.004885
                    158,                0.99357,                0.54718,                 1.0043,                0.90019,                 0.9375,                0.95861,                0.68076,                 1.1029,                0.51988,                 1.0439,               0.004852,               0.004852,               0.004852
                    159,                0.97546,                0.53785,                0.99294,                0.90752,                0.91761,                0.95076,                0.66457,                 1.1095,                 0.5347,                 1.0485,               0.004819,               0.004819,               0.004819
